pv_s_scale,svc_q_scale,cap_total_mvar,n_scenarios,pr_violation_any,pr_pf_fail_any,loss_mean_pos,capex,pass,feasible
0.7,0.7842105263157895,0.75,30,0.03333333333333333,0.0,1.0036384437252464,75.710524559021,refined,0
0.7,0.7421052631578947,0.75,30,0.03333333333333333,0.0,0.9860976767505956,73.60526168346405,refined,0
1.5,1.5,0.5,30,0.0,0.0,3.296770733813117,151.0,refined,1
0.7,1.2052631578947368,0.75,30,0.03333333333333333,0.0,0.7444928969584057,96.76315629482269,refined,0
0.7842105263157895,1.5,0.75,30,0.03333333333333333,0.0,0.9612796207379458,115.71052515506744,refined,0
0.7421052631578947,1.0368421052631578,0.75,30,0.03333333333333333,0.0,2.2001290515190166,90.44736766815186,refined,0
0.7421052631578947,1.1210526315789473,0.75,30,0.03333333333333333,0.0,2.3392622884282117,94.65789341926575,refined,0
0.7842105263157895,1.4157894736842105,0.75,30,0.03333333333333333,0.0,0.8945881555435903,111.49999940395355,refined,0
0.7842105263157895,1.3736842105263158,0.75,30,0.03333333333333333,0.0,1.15134228906129,109.39473354816437,refined,0
0.7842105263157895,1.331578947368421,0.75,30,0.03333333333333333,0.0,1.1114327454821413,107.28947365283966,refined,0
0.7842105263157895,1.289473684210526,0.75,30,0.03333333333333333,0.0,1.2526701245477914,105.18420779705048,refined,0
0.7842105263157895,1.2473684210526317,0.75,30,0.03333333333333333,0.0,1.2103740487422785,103.07894790172577,refined,0
0.7842105263157895,1.2052631578947368,0.75,30,0.03333333333333333,0.0,2.5098854472594634,100.97368204593658,refined,0
0.7842105263157895,1.163157894736842,0.75,30,0.03333333333333333,0.0,2.428711838999403,98.86842215061188,refined,0
0.7842105263157895,1.1210526315789473,0.75,30,0.03333333333333333,0.0,2.352213487105972,96.76315629482269,refined,0
0.7842105263157895,1.0789473684210527,0.75,30,0.03333333333333333,0.0,2.2804062975734483,94.65789639949799,refined,0
0.7842105263157895,1.0368421052631578,0.75,30,0.03333333333333333,0.0,2.2133585075447524,92.5526305437088,refined,0
0.7842105263157895,0.9947368421052631,0.75,30,0.03333333333333333,0.0,2.15110334131854,90.44736766815186,refined,0
0.7842105263157895,0.9526315789473684,0.75,30,0.03333333333333333,0.0,1.8128485065691657,88.34210479259491,refined,0
0.7421052631578947,1.0789473684210527,0.75,30,0.03333333333333333,0.0,2.267315118465796,92.55263352394104,refined,0
0.7842105263157895,0.9105263157894736,0.75,30,0.03333333333333333,0.0,1.0865424035503608,86.23684191703796,refined,0
0.7842105263157895,0.8263157894736841,0.75,30,0.03333333333333333,0.0,1.038398596614837,82.02631318569183,refined,0
0.7842105263157895,0.7842105263157895,0.75,30,0.03333333333333333,0.0,1.0182812129099248,79.92105031013489,refined,0
0.7842105263157895,0.7421052631578947,0.75,30,0.03333333333333333,0.0,1.0008415791381897,77.81578743457794,refined,0
0.7421052631578947,1.5,0.75,30,0.03333333333333333,0.0,0.9578033029345525,113.6052622795105,refined,0
0.7421052631578947,1.4578947368421051,0.75,30,0.03333333333333333,0.0,0.9237435025974995,111.49999642372131,refined,0
0.7421052631578947,1.4157894736842105,0.75,30,0.03333333333333333,0.0,0.8910279766196381,109.3947365283966,refined,0
0.7421052631578947,1.3736842105263158,0.75,30,0.03333333333333333,0.0,0.8596770182218185,107.28947067260742,refined,0
0.7421052631578947,1.331578947368421,0.75,30,0.03333333333333333,0.0,0.8297046729082317,105.18421077728271,refined,0
0.7421052631578947,1.289473684210526,0.75,30,0.03333333333333333,0.0,0.8011241234184451,103.07894492149353,refined,0
0.7421052631578947,1.2473684210526317,0.75,30,0.03333333333333333,0.0,1.0321995615823842,100.97368502616882,refined,0
0.7421052631578947,1.2052631578947368,0.75,30,0.03333333333333333,0.0,1.164368607442673,98.86841917037964,refined,0
0.7421052631578947,1.163157894736842,0.75,30,0.03333333333333333,0.0,2.4159098140430966,96.76315927505493,refined,0
0.7842105263157895,0.8684210526315789,0.75,30,0.03333333333333333,0.0,1.0611548085089129,84.13157904148102,refined,0
1.4578947368421051,0.9105263157894736,0.75,30,0.03333333333333333,0.0,1.2322817829014359,119.92105090618134,refined,0
1.1210526315789473,1.331578947368421,1.0,30,0.0,0.0,3.0955145441082994,124.63157963752747,refined,1
1.4578947368421051,0.9947368421052631,0.75,30,0.0,0.0,2.420362343978418,124.13157665729523,refined,1
1.289473684210526,1.331578947368421,1.0,30,0.0,0.0,3.1667830100826126,133.05263113975525,refined,1
1.289473684210526,1.289473684210526,1.0,30,0.0,0.0,3.071314123671994,130.94736528396606,refined,1
1.289473684210526,1.2473684210526317,1.0,30,0.0,0.0,2.9804107206197457,128.84210538864136,refined,1
1.289473684210526,1.2052631578947368,1.0,30,0.0,0.0,2.8941150523098815,126.73683953285217,refined,1
1.289473684210526,1.163157894736842,1.0,30,0.0,0.0,2.812430127781899,124.63157963752747,refined,1
1.289473684210526,1.1210526315789473,1.0,30,0.0,0.0,2.735406029757448,122.52631378173828,refined,1
1.289473684210526,1.0789473684210527,1.0,30,0.0,0.0,2.6630631998486654,120.42105388641357,refined,1
1.289473684210526,1.0368421052631578,1.0,30,0.0,0.0,2.5953988909107695,118.31578803062439,refined,1
1.289473684210526,0.9947368421052631,1.0,30,0.0,0.0,2.532440328661949,116.21052515506744,refined,1
1.289473684210526,0.9526315789473684,1.0,30,0.0,0.0,2.4742643593623743,114.1052622795105,refined,1
1.289473684210526,0.9105263157894736,1.0,30,0.03333333333333333,0.0,2.0964121299410485,111.99999940395355,refined,0
1.289473684210526,0.8684210526315789,1.0,30,0.03333333333333333,0.0,1.2630932951781504,109.8947365283966,refined,0
1.289473684210526,1.3736842105263158,1.0,30,0.0,0.0,3.2667702150958795,135.15789103507996,refined,1
1.289473684210526,0.8263157894736841,1.0,30,0.03333333333333333,0.0,1.2398155419200194,107.78947067260742,refined,0
1.289473684210526,0.7421052631578947,1.0,30,0.03333333333333333,0.0,1.2010020867060363,103.57894492149353,refined,0
1.289473684210526,0.7,1.0,30,0.03333333333333333,0.0,1.1855126955866016,101.47368204593658,refined,0
1.2473684210526317,1.5,1.0,30,0.0,0.0,3.575967403960793,139.36842274665833,refined,1
1.2473684210526317,1.4578947368421051,1.0,30,0.0,0.0,3.4623755664747358,137.26315689086914,refined,1
1.2473684210526317,1.4157894736842105,1.0,30,0.0,0.0,3.3532103569546505,135.15789699554443,refined,1
1.2473684210526317,1.3736842105263158,1.0,30,0.0,0.0,3.248502432069958,133.05263113975525,refined,1
1.2473684210526317,1.331578947368421,1.0,30,0.0,0.0,3.1482734693123033,130.94737124443054,refined,1
1.2473684210526317,1.289473684210526,1.0,30,0.0,0.0,3.0525559733060716,128.84210538864136,refined,1
1.2473684210526317,1.2473684210526317,1.0,30,0.0,0.0,2.961401026623241,126.73684549331665,refined,1
1.2473684210526317,1.2052631578947368,1.0,30,0.0,0.0,2.874859254380219,124.63157963752747,refined,1
1.2473684210526317,1.163157894736842,1.0,30,0.0,0.0,2.7929217375718056,122.52631974220276,refined,1
1.2473684210526317,1.1210526315789473,1.0,30,0.0,0.0,2.7156375714400576,120.42105388641357,refined,1
1.289473684210526,0.7842105263157895,1.0,30,0.03333333333333333,0.0,1.2191126835103536,105.68420779705048,refined,0
1.2473684210526317,1.0789473684210527,1.0,30,0.0,0.0,2.6430421239692636,118.31579399108887,refined,1
1.289473684210526,1.4157894736842105,1.0,30,0.0,0.0,3.3712290477325992,137.26315689086914,refined,1
1.289473684210526,1.5,1.0,30,0.0,0.0,3.5935000886204578,141.47368264198303,refined,1
1.3736842105263158,0.9105263157894736,1.0,30,0.03333333333333333,0.0,2.1339315420676352,116.21052515506744,refined,0
1.3736842105263158,0.8684210526315789,1.0,30,0.03333333333333333,0.0,1.2863589114737708,114.1052622795105,refined,0
1.3736842105263158,0.8263157894736841,1.0,30,0.03333333333333333,0.0,1.2632801804732905,111.99999642372131,refined,0
1.3736842105263158,0.7842105263157895,1.0,30,0.03333333333333333,0.0,1.2427787946455955,109.89473354816437,refined,0
1.3736842105263158,0.7421052631578947,1.0,30,0.03333333333333333,0.0,1.224871041583638,107.78947067260742,refined,0
1.3736842105263158,0.7,1.0,30,0.03333333333333333,0.0,1.209582381190431,105.68420779705048,refined,0
1.331578947368421,1.5,1.0,30,0.0,0.0,3.6115504027495655,143.57894849777222,refined,1
1.331578947368421,1.4578947368421051,1.0,30,0.0,0.0,3.498442071717841,141.47368264198303,refined,1
1.331578947368421,1.4157894736842105,1.0,30,0.0,0.0,3.389754604968819,139.36842274665833,refined,1
1.331578947368421,1.3736842105263158,1.0,30,0.0,0.0,3.285532452391064,137.26315689086914,refined,1
1.331578947368421,1.331578947368421,1.0,30,0.0,0.0,3.1857859435876303,135.15789699554443,refined,1
1.331578947368421,1.289473684210526,1.0,30,0.0,0.0,3.0905566823519193,133.05263113975525,refined,1
1.289473684210526,1.4578947368421051,1.0,30,0.0,0.0,3.4801530284243145,139.36841678619385,refined,1
1.331578947368421,1.2473684210526317,1.0,30,0.0,0.0,2.9999102870866166,130.94737124443054,refined,1
1.331578947368421,1.163157894736842,1.0,30,0.0,0.0,2.832438542195015,126.73684549331665,refined,1
1.331578947368421,1.1210526315789473,1.0,30,0.0,0.0,2.755673076341377,124.63157963752747,refined,1
1.331578947368421,1.0789473684210527,1.0,30,0.0,0.0,2.6835711482660916,122.52631974220276,refined,1
1.331578947368421,1.0368421052631578,1.0,30,0.0,0.0,2.6161388610796097,120.42105388641357,refined,1
1.331578947368421,0.9947368421052631,1.0,30,0.0,0.0,2.553412587635703,118.31579101085663,refined,1
1.331578947368421,0.9526315789473684,1.0,30,0.0,0.0,2.4954610247741993,116.21052813529968,refined,1
1.331578947368421,0.9105263157894736,1.0,30,0.03333333333333333,0.0,2.114960747419339,114.10526525974274,refined,0
1.331578947368421,0.8684210526315789,1.0,30,0.03333333333333333,0.0,1.2745983950963462,112.00000238418579,refined,0
1.331578947368421,0.8263157894736841,1.0,30,0.03333333333333333,0.0,1.251422530541667,109.8947365283966,refined,0
1.331578947368421,0.7842105263157895,1.0,30,0.03333333333333333,0.0,1.2308186197691844,107.78947365283966,refined,0
1.331578947368421,0.7421052631578947,1.0,30,0.03333333333333333,0.0,1.2128090312710993,105.68421077728271,refined,0
1.331578947368421,0.7,1.0,30,0.03333333333333333,0.0,1.1974200370951318,103.57894790172577,refined,0
1.331578947368421,1.2052631578947368,1.0,30,0.0,0.0,2.9138667509526957,128.84210538864136,refined,1
1.3736842105263158,0.9526315789473684,1.0,30,0.0,0.0,2.5171475452642977,118.31578803062439,refined,1
1.2473684210526317,1.0368421052631578,1.0,30,0.0,0.0,2.575148533409118,116.21052813529968,refined,1
1.2473684210526317,0.9526315789473684,1.0,30,0.0,0.0,2.4535707994926637,112.00000238418579,refined,1
1.163157894736842,1.331578947368421,1.0,30,0.0,0.0,3.1126509778176037,126.73684549331665,refined,1
1.163157894736842,1.289473684210526,1.0,30,0.0,0.0,3.0164515318772263,124.63157963752747,refined,1
1.163157894736842,1.2473684210526317,1.0,30,0.0,0.0,2.924830429620707,122.52631974220276,refined,1
1.163157894736842,1.2052631578947368,1.0,30,0.0,0.0,2.8377904984997415,120.42105388641357,refined,1
1.163157894736842,1.163157894736842,1.0,30,0.0,0.0,2.755352555386762,118.31579399108887,refined,1
1.163157894736842,1.1210526315789473,1.0,30,0.0,0.0,2.6775592780020636,116.21052813529968,refined,1
1.163157894736842,1.0789473684210527,1.0,30,0.0,0.0,2.6044528504925464,114.10526823997498,refined,1
1.163157894736842,1.0368421052631578,1.0,30,0.0,0.0,2.5360838795067457,112.00000238418579,refined,1
1.163157894736842,0.9947368421052631,1.0,30,0.0,0.0,2.4724735249817757,109.89473950862885,refined,1
1.163157894736842,0.9526315789473684,1.0,30,0.0,0.0,2.413639146063888,107.7894766330719,refined,1
1.163157894736842,0.9105263157894736,1.0,30,0.03333333333333333,0.0,2.0433210622310543,105.68421375751495,refined,0
1.163157894736842,0.8684210526315789,1.0,30,0.03333333333333333,0.0,1.230140811381721,103.57895088195801,refined,0
1.163157894736842,1.3736842105263158,1.0,30,0.0,0.0,3.2133858903556107,128.84210538864136,refined,1
1.163157894736842,0.8263157894736841,1.0,30,0.03333333333333333,0.0,1.2065365147325637,101.47368502616882,refined,0
1.163157894736842,0.7421052631578947,1.0,30,0.03333333333333333,0.0,1.1671133279571526,97.26315927505493,refined,0
1.163157894736842,0.7,1.0,30,0.03333333333333333,0.0,1.151310165410979,95.15789639949799,refined,0
1.1210526315789473,1.5,1.0,30,0.03333333333333333,0.0,3.5262445786516756,133.05263113975525,refined,0
1.1210526315789473,1.4578947368421051,1.0,30,0.03333333333333333,0.0,3.4118860808317466,130.94736528396606,refined,0
1.1210526315789473,1.4157894736842105,1.0,30,0.03333333333333333,0.0,3.3019630485613125,128.84210538864136,refined,0
1.1210526315789473,1.3736842105263158,1.0,30,0.0,0.0,3.1964960795468462,126.73683953285217,refined,1
1.1210526315789473,1.289473684210526,1.0,30,0.0,0.0,2.9990869972378396,122.52631378173828,refined,1
1.1210526315789473,1.2473684210526317,1.0,30,0.0,0.0,2.9072298843984017,120.42105388641357,refined,1
1.1210526315789473,1.2052631578947368,1.0,30,0.0,0.0,2.8199460978270294,118.31578803062439,refined,1
1.1210526315789473,1.163157894736842,1.0,30,0.0,0.0,2.737263985291422,116.21052813529968,refined,1
1.1210526315789473,1.1210526315789473,1.0,30,0.0,0.0,2.659226418180162,114.1052622795105,refined,1
1.1210526315789473,1.0789473684210527,1.0,30,0.0,0.0,2.5858772885540318,112.00000238418579,refined,1
1.163157894736842,0.7842105263157895,1.0,30,0.03333333333333333,0.0,1.18552385490119,99.36842215061188,refined,0
1.2473684210526317,0.9947368421052631,1.0,30,0.0,0.0,2.511968517237327,114.10526525974274,refined,1
1.163157894736842,1.4157894736842105,1.0,30,0.0,0.0,3.318595964284055,130.94737124443054,refined,1
1.163157894736842,1.5,1.0,30,0.0,0.0,3.542361762322378,135.15789699554443,refined,1
1.2473684210526317,0.9105263157894736,1.0,30,0.03333333333333333,0.0,2.078292363116532,109.89473950862885,refined,0
1.2473684210526317,0.8684210526315789,1.0,30,0.03333333333333333,0.0,1.2518511316938155,107.7894766330719,refined,0
1.2473684210526317,0.8263157894736841,1.0,30,0.03333333333333333,0.0,1.228465192446697,105.68421077728271,refined,0
1.2473684210526317,0.7842105263157895,1.0,30,0.03333333333333333,0.0,1.2076623106767277,103.57894790172577,refined,0
1.2473684210526317,0.7421052631578947,1.0,30,0.03333333333333333,0.0,1.1894511757024457,101.47368502616882,refined,0
1.2473684210526317,0.7,1.0,30,0.03333333333333333,0.0,1.1738587094627575,99.36842215061188,refined,0
1.2052631578947368,1.5,1.0,30,0.0,0.0,3.558931065152515,137.26315689086914,refined,1
1.2052631578947368,1.4578947368421051,1.0,30,0.0,0.0,3.4450859784053227,135.15789103507996,refined,1
1.2052631578947368,1.4157894736842105,1.0,30,0.0,0.0,3.3356738805025534,133.05263113975525,refined,1
1.2052631578947368,1.3736842105263158,1.0,30,0.0,0.0,3.230716443836646,130.94736528396606,refined,1
1.2052631578947368,1.331578947368421,1.0,30,0.0,0.0,3.130236616853389,128.84210538864136,refined,1
1.2052631578947368,1.289473684210526,1.0,30,0.0,0.0,3.0342695758256197,126.73683953285217,refined,1
1.163157894736842,1.4578947368421051,1.0,30,0.0,0.0,3.428260318808248,133.05263113975525,refined,1
1.2052631578947368,1.2473684210526317,1.0,30,0.0,0.0,2.9428791793215248,124.63157963752747,refined,1
1.2052631578947368,1.163157894736842,1.0,30,0.0,0.0,2.773899129067321,120.42105388641357,refined,1
1.2052631578947368,1.1210526315789473,1.0,30,0.0,0.0,2.696357709764199,118.31578803062439,refined,1
1.2052631578947368,1.0789473684210527,1.0,30,0.0,0.0,2.6235040408365626,116.21052813529968,refined,1
1.2052631578947368,1.0368421052631578,1.0,30,0.0,0.0,2.555376780568199,114.1052622795105,refined,1
1.2052631578947368,0.9947368421052631,1.0,30,0.0,0.0,2.4919834151242193,111.99999940395355,refined,1
1.2052631578947368,0.9526315789473684,1.0,30,0.0,0.0,2.4333664725974473,109.8947365283966,refined,1
1.2052631578947368,0.9105263157894736,1.0,30,0.03333333333333333,0.0,2.060598445266757,107.78947365283966,refined,0
1.2052631578947368,0.8684210526315789,1.0,30,0.03333333333333333,0.0,1.240869846941013,105.68421077728271,refined,0
1.2052631578947368,0.8263157894736841,1.0,30,0.03333333333333333,0.0,1.217373800480564,103.57894492149353,refined,0
1.2052631578947368,0.7842105263157895,1.0,30,0.03333333333333333,0.0,1.1964670196771112,101.47368204593658,refined,0
1.2052631578947368,0.7421052631578947,1.0,30,0.03333333333333333,0.0,1.178158335134053,99.36841917037964,refined,0
1.2052631578947368,0.7,1.0,30,0.03333333333333333,0.0,1.1624597850319764,97.26315629482269,refined,0
1.2052631578947368,1.2052631578947368,1.0,30,0.0,0.0,2.856088252925621,122.52631378173828,refined,1
1.1210526315789473,1.0368421052631578,1.0,30,0.0,0.0,2.5172674672359068,109.8947365283966,refined,1
1.3736842105263158,0.9947368421052631,1.0,30,0.0,0.0,2.5748778495684914,120.42105090618134,refined,1
1.3736842105263158,1.0789473684210527,1.0,30,0.0,0.0,2.7045684821970353,124.63157963752747,refined,1
0.7842105263157895,0.7,0.5,30,0.03333333333333333,0.0,0.3516020679754262,75.210524559021,refined,0
0.7842105263157895,0.7,0.25,30,0.13333333333333333,0.0,0.3469395648442089,74.710524559021,refined,0
0.7421052631578947,0.7421052631578947,0.25,30,0.03333333333333333,0.0,0.34864948737041157,74.710524559021,refined,0
0.7842105263157895,0.7,0.0,30,0.13333333333333333,0.0,0.35481853867706775,74.210524559021,refined,0
0.7421052631578947,0.7421052631578947,0.0,30,0.13333333333333333,0.0,0.35591643353371194,74.210524559021,refined,0
0.7,0.7842105263157895,0.0,30,0.1,0.0,0.35814573358160773,74.210524559021,refined,0
0.7421052631578947,0.7,0.75,30,0.03333333333333333,0.0,0.36559654750202714,73.60526168346405,refined,0
0.7421052631578947,0.7,0.5,30,0.03333333333333333,0.0,0.34925756325087537,73.10526168346405,refined,0
0.7421052631578947,0.7,0.25,30,0.13333333333333333,0.0,0.3450332849201682,72.60526168346405,refined,0
0.7,0.7421052631578947,0.25,30,0.03333333333333333,0.0,0.3468139395633713,72.60526168346405,refined,0
0.7421052631578947,0.7,0.0,30,0.13333333333333333,0.0,0.35326188649319934,72.10526168346405,refined,0
0.7,0.7421052631578947,0.0,30,0.13333333333333333,0.0,0.3544264577140562,72.10526168346405,refined,0
0.7842105263157895,0.7,0.75,30,0.03333333333333333,0.0,0.3684261634932708,75.710524559021,refined,0
0.7,0.7,0.75,30,0.03333333333333333,0.0,0.3628517261147582,71.4999988079071,refined,0
0.7,0.7,0.25,30,0.13333333333333333,0.0,0.343207395032257,70.4999988079071,refined,0
0.7,0.7,0.0,30,0.13333333333333333,0.0,0.3517897694387958,69.9999988079071,refined,0
1.5,1.5,1.0,30,0.0,0.0,3.689006509229052,152.0,refined,1
1.5,1.4578947368421051,1.0,30,0.0,0.0,3.576809420083955,149.89473414421082,refined,1
1.5,1.4157894736842105,1.0,30,0.0,0.0,3.469029347488161,147.7894742488861,refined,1
1.5,1.3736842105263158,1.0,30,0.0,0.0,3.365719390750364,145.68420839309692,refined,1
1.5,1.331578947368421,1.0,30,0.0,0.0,3.2669118245697986,143.57894849777222,refined,1
1.5,1.289473684210526,1.0,30,0.0,0.0,3.172633837350015,141.47368264198303,refined,1
1.5,1.2473684210526317,1.0,30,0.0,0.0,3.082940199061325,139.36842274665833,refined,1
1.5,1.2052631578947368,1.0,30,0.0,0.0,2.9978898501654365,137.26315689086914,refined,1
1.5,1.163157894736842,1.0,30,0.0,0.0,2.917470934135349,135.15789699554443,refined,1
1.5,1.1210526315789473,1.0,30,0.0,0.0,2.8416718073320055,133.05263113975525,refined,1
0.7,0.7,0.5,30,0.03333333333333333,0.0,0.3469942577263151,70.9999988079071,refined,0
1.5,1.0789473684210527,1.0,30,0.0,0.0,2.7705080620021687,130.94737124443054,refined,1
0.7421052631578947,0.7842105263157895,0.0,30,0.06666666666666667,0.0,0.359653811861764,76.31578743457794,refined,0
0.8263157894736841,0.7,0.0,30,0.13333333333333333,0.0,0.35645980479911316,76.31578743457794,refined,0
0.9105263157894736,0.7842105263157895,0.0,30,0.03333333333333333,0.0,0.36652934020721745,84.73684191703796,refined,0
1.2473684210526317,1.2052631578947368,0.5,30,0.0,0.0,2.531780397513472,123.63157963752747,refined,1
0.9526315789473684,0.7,0.5,30,0.03333333333333333,0.0,0.3617904420238606,83.63157904148102,refined,0
0.9526315789473684,0.7,0.25,30,0.13333333333333333,0.0,0.355363287105047,83.13157904148102,refined,0
0.9105263157894736,0.7421052631578947,0.25,30,0.03333333333333333,0.0,0.3567879637309969,83.13157904148102,refined,0
0.9526315789473684,0.7,0.0,30,0.13333333333333333,0.0,0.3618842581431146,82.63157904148102,refined,0
0.9105263157894736,0.7421052631578947,0.0,30,0.13333333333333333,0.0,0.3627223940154268,82.63157904148102,refined,0
0.8684210526315789,0.7842105263157895,0.0,30,0.03333333333333333,0.0,0.3646844676678588,82.63157904148102,refined,0
0.9105263157894736,0.7,0.75,30,0.03333333333333333,0.0,0.3774157462226615,82.02631616592407,refined,0
0.9105263157894736,0.7,0.5,30,0.03333333333333333,0.0,0.35912077790699226,81.52631616592407,refined,0
0.9105263157894736,0.7,0.25,30,0.13333333333333333,0.0,0.3531378695769629,81.02631616592407,refined,0
0.8684210526315789,0.7421052631578947,0.25,30,0.03333333333333333,0.0,0.3546342003354589,81.02631616592407,refined,0
0.7842105263157895,0.7421052631578947,0.0,30,0.13333333333333333,0.0,0.3574916362138871,76.31578743457794,refined,0
0.9105263157894736,0.7,0.0,30,0.13333333333333333,0.0,0.35999330734981255,80.52631616592407,refined,0
0.8263157894736841,0.7842105263157895,0.0,30,0.06666666666666667,0.0,0.3629233551214626,80.52631318569183,refined,0
0.8684210526315789,0.7,0.75,30,0.03333333333333333,0.0,0.374335595355123,79.92105329036713,refined,0
0.8684210526315789,0.7,0.5,30,0.03333333333333333,0.0,0.3565331961877715,79.42105329036713,refined,0
0.8684210526315789,0.7,0.25,30,0.13333333333333333,0.0,0.3509923536159806,78.92105329036713,refined,0
0.8263157894736841,0.7421052631578947,0.25,30,0.03333333333333333,0.0,0.3525598810297038,78.92105031013489,refined,0
0.8684210526315789,0.7,0.0,30,0.13333333333333333,0.0,0.3581849279045531,78.42105329036713,refined,0
0.8263157894736841,0.7421052631578947,0.0,30,0.13333333333333333,0.0,0.3591517305501941,78.42105031013489,refined,0
0.7842105263157895,0.7842105263157895,0.0,30,0.06666666666666667,0.0,0.3612464476421155,78.42105031013489,refined,0
0.8263157894736841,0.7,0.75,30,0.03333333333333333,0.0,0.37133877449216784,77.81578743457794,refined,0
0.8263157894736841,0.7,0.5,30,0.03333333333333333,0.0,0.35402703475515984,77.31578743457794,refined,0
0.8263157894736841,0.7,0.25,30,0.13333333333333333,0.0,0.34892598051759527,76.81578743457794,refined,0
0.7842105263157895,0.7421052631578947,0.25,30,0.03333333333333333,0.0,0.3505648561457483,76.81578743457794,refined,0
0.8684210526315789,0.7421052631578947,0.0,30,0.13333333333333333,0.0,0.36089547484183426,80.52631616592407,refined,0
1.3736842105263158,1.0368421052631578,1.0,30,0.0,0.0,2.6373688926522494,122.52631378173828,refined,1
1.5,1.0368421052631578,1.0,30,0.0,0.0,2.704009627082691,128.84210538864136,refined,1
1.5,0.9526315789473684,1.0,30,0.0,0.0,2.5851247005533486,124.63157963752747,refined,1
1.4157894736842105,1.331578947368421,1.0,30,0.0,0.0,3.225301896744614,139.36842274665833,refined,1
1.4157894736842105,1.289473684210526,1.0,30,0.0,0.0,3.1305566874416635,137.26315689086914,refined,1
1.4157894736842105,1.2473684210526317,1.0,30,0.0,0.0,3.040391328067115,135.15789699554443,refined,1
1.4157894736842105,1.2052631578947368,1.0,30,0.0,0.0,2.954861254306297,133.05263113975525,refined,1
1.4157894736842105,1.163157894736842,1.0,30,0.0,0.0,2.8739677947711013,130.94737124443054,refined,1
1.4157894736842105,1.1210526315789473,1.0,30,0.0,0.0,2.79769558758626,128.84210538864136,refined,1
1.4157894736842105,1.0789473684210527,1.0,30,0.0,0.0,2.726057648807901,126.73684549331665,refined,1
1.4157894736842105,1.0368421052631578,1.0,30,0.0,0.0,2.659092230502348,124.63157963752747,refined,1
1.4157894736842105,0.9947368421052631,1.0,30,0.0,0.0,2.5968343917636423,122.52631676197052,refined,1
1.4157894736842105,0.9526315789473684,1.0,30,0.0,0.0,2.539327795696678,120.42105388641357,refined,1
1.4157894736842105,0.9105263157894736,1.0,30,0.03333333333333333,0.0,2.1533252174209427,118.31579101085663,refined,0
1.4157894736842105,0.8684210526315789,1.0,30,0.03333333333333333,0.0,1.2983790713567254,116.21052813529968,refined,0
1.4157894736842105,1.3736842105263158,1.0,30,0.0,0.0,3.3245817013048313,141.47368264198303,refined,1
1.4157894736842105,0.8263157894736841,1.0,30,0.03333333333333333,0.0,1.275398502531835,114.1052622795105,refined,0
1.4157894736842105,0.7421052631578947,1.0,30,0.03333333333333333,0.0,1.2371945678635525,109.8947365283966,refined,0
1.4157894736842105,0.7,1.0,30,0.03333333333333333,0.0,1.2220036165374786,107.78947365283966,refined,0
1.3736842105263158,1.5,1.0,30,0.0,0.0,3.630115574885284,145.68420839309692,refined,1
1.3736842105263158,1.4578947368421051,1.0,30,0.0,0.0,3.5172436414851664,143.57894253730774,refined,1
1.3736842105263158,1.4157894736842105,1.0,30,0.0,0.0,3.4087900220789615,141.47368264198303,refined,1
1.3736842105263158,1.3736842105263158,1.0,30,0.0,0.0,3.3047991340661307,139.36841678619385,refined,1
1.3736842105263158,1.331578947368421,1.0,30,0.0,0.0,3.2052868995785833,137.26315689086914,refined,1
1.3736842105263158,1.289473684210526,1.0,30,0.0,0.0,3.110298600363225,135.15789103507996,refined,1
1.3736842105263158,1.2473684210526317,1.0,30,0.0,0.0,3.0198987392979215,133.05263113975525,refined,1
1.3736842105263158,1.2052631578947368,1.0,30,0.0,0.0,2.9341147751551664,130.94736528396606,refined,1
1.3736842105263158,1.163157894736842,1.0,30,0.0,0.0,2.8529545232900544,128.84210538864136,refined,1
1.3736842105263158,1.1210526315789473,1.0,30,0.0,0.0,2.7764381531477254,126.73683953285217,refined,1
1.4157894736842105,0.7842105263157895,1.0,30,0.03333333333333333,0.0,1.254999450805491,111.99999940395355,refined,0
1.5,0.9947368421052631,1.0,30,0.0,0.0,2.6422122603911062,126.73684251308441,refined,1
1.4157894736842105,1.4157894736842105,1.0,30,0.0,0.0,3.428340779576833,143.57894849777222,refined,1
1.4157894736842105,1.5,1.0,30,0.0,0.0,3.64920679354444,147.7894742488861,refined,1
1.5,0.9105263157894736,1.0,30,0.03333333333333333,0.0,2.193348084342435,122.52631676197052,refined,0
1.5,0.8684210526315789,1.0,30,0.03333333333333333,0.0,1.3231844526097551,120.42105388641357,refined,0
1.5,0.8263157894736841,1.0,30,0.03333333333333333,0.0,1.3003957403025008,118.31578803062439,refined,0
1.5,0.7842105263157895,1.0,30,0.03333333333333333,0.0,1.2801891489335895,116.21052515506744,refined,0
1.5,0.7421052631578947,1.0,30,0.03333333333333333,0.0,1.2625682673453094,114.1052622795105,refined,0
1.5,0.7,1.0,30,0.03333333333333333,0.0,1.2475546576705296,111.99999940395355,refined,0
1.4578947368421051,1.5,1.0,30,0.0,0.0,3.6688392003208676,149.89473414421082,refined,1
1.4578947368421051,1.4578947368421051,1.0,30,0.0,0.0,3.5564242802648747,147.78946828842163,refined,1
1.4578947368421051,1.4157894736842105,1.0,30,0.0,0.0,3.448420074852068,145.68420839309692,refined,1
