candidate_id,pv_s_scale,svc_q_scale,cap_total_mvar,pv_nameplate_mva,svc_nameplate_mvar,evaluated_days,event_days,pf_fail_days,projection_failure_steps,mean_daily_loss_mwh,max_daily_loss_mwh,mean_intervention_rate,max_intervention_rate,worst_vmin,worst_vmax,risk_hat,risk_upper_95,selection_eligible,pareto
222,0.75,1.5,0.5,10.062305898749054,3.0,17,0,0,0,1.448410128651091,2.648918778227665,0.0,0.0,0.9561287170977936,1.0187811047338504,0.0,0.16156611126074,True,True
223,0.75,1.5,0.75,10.062305898749054,3.0,17,0,0,0,1.4728272803586713,2.6539429046719145,0.0,0.0,0.9564964387651697,1.020391395978034,0.0,0.16156611126074,True,False
224,0.75,1.5,1.0,10.062305898749054,3.0,17,0,0,0,1.529394341398197,2.6982499702147447,0.0,0.0,0.9568712220191036,1.0219593053514868,0.0,0.16156611126074,True,False
235,0.9,0.375,0.0,12.074767078498866,0.75,17,0,0,0,1.4901236555741133,2.725845064419891,0.0,0.0,0.9526891669714144,1.015165681765467,0.0,0.16156611126074,True,False
236,0.9,0.375,0.25,12.074767078498866,0.75,17,0,0,0,1.4649220799121596,2.7261165850274764,0.0,0.0,0.9536607999515256,1.0172917264000143,0.0,0.16156611126074,True,False
237,0.9,0.375,0.5,12.074767078498866,0.75,17,0,0,0,1.4660058069441286,2.7404374054604737,0.0,0.0,0.9545940507058476,1.0193210146010652,0.0,0.16156611126074,True,False
238,0.9,0.375,0.75,12.074767078498866,0.75,17,0,0,0,1.4992062847467391,2.784735880528201,0.0,0.0,0.9555443450071656,1.0210497888537404,0.0,0.16156611126074,True,False
239,0.9,0.375,1.0,12.074767078498866,0.75,17,0,0,0,1.5652657331172846,2.868169999380925,0.0,0.0,0.9565259762129114,1.022642600820448,0.0,0.16156611126074,True,False
240,0.9,0.5625,0.0,12.074767078498866,1.125,17,0,0,0,1.4873671126681127,2.7162099598489995,0.0,0.0,0.9538517850489954,1.0153928554663552,0.0,0.16156611126074,True,False
241,0.9,0.5625,0.25,12.074767078498866,1.125,17,0,0,0,1.462220862593597,2.7193499549011144,0.0,0.0,0.955015539209273,1.017304155364675,0.0,0.16156611126074,True,False
242,0.9,0.5625,0.5,12.074767078498866,1.125,17,0,0,0,1.4622703726949515,2.730556727088896,0.0,0.0,0.9556720985793066,1.0192348893698762,0.0,0.16156611126074,True,False
243,0.9,0.5625,0.75,12.074767078498866,1.125,17,0,0,0,1.4935656894676903,2.7660804692066416,0.0,0.0,0.9562105843432602,1.021006253416913,0.0,0.16156611126074,True,False
244,0.9,0.5625,1.0,12.074767078498866,1.125,17,0,0,0,1.5578459304762895,2.844157113465098,0.0,0.0,0.9567820628491556,1.0225541148818662,0.0,0.16156611126074,True,False
245,0.9,0.75,0.0,12.074767078498866,1.5,17,0,0,0,1.4849580104605486,2.7056634738111693,0.0,0.0,0.9541476215861407,1.015504843281834,0.0,0.16156611126074,True,False
246,0.9,0.75,0.25,12.074767078498866,1.5,17,0,0,0,1.4597088100283475,2.709273140394552,0.0,0.0,0.9552382736456948,1.0172701210585493,0.0,0.16156611126074,True,False
247,0.9,0.75,0.5,12.074767078498866,1.5,17,0,0,0,1.4587504207060904,2.717748952521617,0.0,0.0,0.9558696120900714,1.0191611213030456,0.0,0.16156611126074,True,False
248,0.9,0.75,0.75,12.074767078498866,1.5,17,0,0,0,1.488381628053102,2.7473932768038902,0.0,0.0,0.9563872435503874,1.020913553373777,0.0,0.16156611126074,True,False
249,0.9,0.75,1.0,12.074767078498866,1.5,17,0,0,0,1.551284045783494,2.820677019905804,0.0,0.0,0.9569401084347168,1.0224639818235373,0.0,0.16156611126074,True,False
250,0.9,0.9375,0.0,12.074767078498866,1.875,17,0,0,0,1.4829191100200214,2.698261220592843,0.0,0.0,0.954376316630124,1.0155460806123011,0.0,0.16156611126074,True,False
251,0.9,0.9375,0.25,12.074767078498866,1.875,17,0,0,0,1.4573850822852488,2.6987449816897,0.0,0.0,0.955413856728966,1.017249940795967,0.0,0.16156611126074,True,False
252,0.9,0.9375,0.5,12.074767078498866,1.875,17,0,0,0,1.455574580018841,2.704963431812306,0.0,0.0,0.9560668633202188,1.0191109321641216,0.0,0.16156611126074,True,False
