candidate_id,worst_seed_risk,mean_seed_risk,worst_seed_pf_fail_rate,mean_daily_loss_mwh,maximum_seed_loss_mwh,mean_intervention_rate,projection_failure_steps,worst_vmin,worst_vmax,raw_worst_vmin,raw_worst_vmax,pv_s_scale,svc_q_scale,cap_total_mvar,selection_role,resource_index,robust_feasible
1713,0.0,0.0,0.0,1.6697616084101579,1.794250707020507,0.0,0,0.964532740354121,1.0340182474029995,0.964532740354121,1.0340182474029995,0.9105263157894736,1.2473684210526317,1.0,grid,109.89473684210526,1
1714,0.0,0.0,0.0,1.7361791461955685,1.871116038816308,0.0,0,0.965378742496411,1.035254928678182,0.965378742496411,1.035254928678182,0.9105263157894736,1.289473684210526,1.0,grid,111.99999999999999,1
1715,0.0,0.0,0.0,1.805260006315054,1.9508563134717838,0.0,0,0.9662185357720254,1.0364797724763706,0.9662185357720254,1.0364797724763706,0.9105263157894736,1.331578947368421,1.0,grid,114.10526315789474,1
1716,0.0,0.0,0.0,1.8769799788989434,2.0333828716956006,0.0,0,0.967054932939988,1.0376963161602868,0.967054932939988,1.0376963161602868,0.9105263157894736,1.3736842105263158,1.0,grid,116.21052631578948,1
1717,0.0,0.0,0.0,1.9513461929709575,2.118652577481729,0.0,0,0.9678884369875768,1.038903946304344,0.9678884369875768,1.038903946304344,0.9105263157894736,1.4157894736842105,1.0,grid,118.3157894736842,1
1718,0.0,0.0,0.0,2.028375875266166,2.2066677894095927,0.0,0,0.9687208795730058,1.040119232026346,0.9687208795730058,1.040119232026346,0.9105263157894736,1.4578947368421051,1.0,grid,120.42105263157895,1
1719,0.0,0.0,0.0,2.108045221662494,2.2974062066359537,0.0,0,0.9695533097090924,1.0413358155842387,0.9695533097090924,1.0413358155842387,0.9105263157894736,1.5,1.0,grid,122.52631578947368,1
1720,0.0,0.0,0.0,1.0705173066984608,1.1684986184582542,0.0,0,0.9522134019241816,1.0286401264090883,0.9522134019241816,1.0286401264090883,0.9526315789473684,0.7,1.0,grid,84.63157894736841,1
1721,0.0,0.0,0.0,1.1007150878847762,1.197342464269383,0.0,0,0.9534231283453332,1.028655618758746,0.9534231283453332,1.028655618758746,0.9526315789473684,0.7421052631578947,1.0,grid,86.73684210526315,1
1722,0.0,0.0,0.0,1.133867691794266,1.2287483072641991,0.0,0,0.954625579676408,1.02867691362598,0.954625579676408,1.02867691362598,0.9526315789473684,0.7842105263157895,1.0,grid,88.84210526315789,1
1723,0.0,0.0,0.0,1.169906190869699,1.262719117470257,0.0,0,0.9558151815139546,1.0287102563644206,0.9558151815139546,1.0287102563644206,0.9526315789473684,0.8263157894736841,1.0,grid,90.94736842105263,1
