pair_id,scenario_index,delta_daily_loss_mwh,delta_mean_ext_grid_q_mvar,delta_mean_branch_abs_q_flow_mvar,delta_mean_line_current_squared_ka2,delta_mean_pv_absorption_mvar,delta_mean_svc_q_mvar,delta_worst_vmin,delta_worst_vmax
0,168,-0.034751375822464015,-0.2511581927194006,-1.0102993964209261,-0.001346981097347169,1.7009960229553978e-05,0.018877908897896645,0.0008584823977297873,0.0024514138196116697
0,169,-0.03133154864526122,-0.24893146231939495,-1.013178888237464,-0.0012419456968936413,4.573173202148534e-05,0.020142459621032116,0.0013851934672638455,0.0016020412676251983
0,170,-0.04292174572364793,-0.2759862509549856,-1.1978075219130275,-0.0016436529351884464,-0.00024604805946410596,0.027987124708791555,0.0027609488641551216,0.001624883544775857
0,171,-0.04621693910025115,-0.28181681758366517,-1.262876113252422,-0.0017162415911765629,0.0004016529146762121,0.030367910861968994,0.0037058313602681414,0.0015708189313747845
0,172,-0.033107611901149525,-0.24463785201117505,-1.0597712545298377,-0.0012663494395650857,0.000367168003185786,0.018960689194500446,0.0011080699923354809,0.0015707526091108814
0,173,-0.03318091446463933,-0.2378441477026853,-1.0893108013296553,-0.0011809110614320328,0.0021158325015045373,0.024625532018641594,0.0014767868764965497,0.001360509173339297
0,174,-0.03187092172051886,-0.24273079756079513,-1.064240472428132,-0.0011906539321602377,0.001211407974743152,0.023815311801930195,0.0014704298558272377,0.0015793266766390701
0,175,-0.03226114823508941,-0.24408786478582611,-1.0451085397813937,-0.0012308766991830852,0.00026212234806895565,0.020783956783513302,0.0009598994573218889,0.0015952660874101188
0,176,-0.03447451392168577,-0.253004606566621,-1.03620394738694,-0.001362472938932567,8.332558981153856e-05,0.017380522874494375,0.0014837175780871847,0.0016594755422911778
0,177,-0.045497346525637195,-0.2781429938427597,-1.2099755148026032,-0.0016859018886015188,0.00046733013350703546,0.027630899101495743,0.003802877897165935,0.0020838079990372904
0,178,-0.03563619049913758,-0.24987396425807457,-1.0422688251112842,-0.0013744363664255493,0.00010138015611049767,0.015819411724805832,0.000992544154554964,0.0016638168310425527
0,179,-0.03432846979777704,-0.24938638851195633,-1.037831967653224,-0.0013218303079088611,-1.3477627690713229e-05,0.018653991632163525,0.0010090675133996863,0.0016635583808286558
0,180,-0.034283482622054606,-0.25017059724390683,-1.0335777605273142,-0.001327637803742343,-6.475621420358804e-05,0.018659247395892975,0.0013583304067593671,0.001657805328887818
0,181,-0.032057492740857896,-0.24645669724784253,-1.0369893444878633,-0.0012368072866151616,0.0004952531350602175,0.021118404654165035,0.0013084725584695533,0.00162299381166231
0,182,-0.03346259277443808,-0.25191863634881795,-1.0345820522030902,-0.0013196104896140357,0.00018448167965413875,0.020005194159845474,0.0013331650299540643,0.0016652245591479709
0,183,-0.0373817336813671,-0.25273818558473177,-1.0389546810144097,-0.0014312711690052937,0.00025364224324192497,0.015231944620609283,0.0012025029816918886,0.002097029668138184
0,184,-0.03470400061825707,-0.25040201577255206,-1.042139016525356,-0.0013365638855633785,-3.456448142916471e-05,0.018972759135067463,0.0015952332774761269,0.0016679307429914303
0,185,-0.0331635096840488,-0.24177213596335773,-1.0919656513044558,-0.0012119988696757678,0.000856095281440282,0.02461888113369548,0.0012749828208604708,0.0013230176764056356
0,186,-0.033618975028393505,-0.24428204058203412,-1.1534871654553012,-0.0012016769329458027,0.001574384011529456,0.03036127425730234,0.001083716381793498,0.0
0,187,-0.04320965509940222,-0.283303106230477,-1.2985534964940877,-0.001665762265500234,0.0001890708175127792,0.03457785149415332,0.0037612873765906496,0.001638183223584777
0,188,-0.04698440425318251,-0.2804050815196775,-1.2789313118016734,-0.001724014973122398,0.0005256606505285311,0.028686188782254873,0.003699638451016063,0.001562382650131866
0,189,-0.03724398031358467,-0.2544105182888989,-1.049687628269253,-0.0014334526426775795,0.00031492212217024834,0.01624295643220347,0.0011419855412645452,0.0021071627857736086
0,190,-0.03620654308407367,-0.2551305179685774,-1.061595973486516,-0.0014010281795250878,-7.751981100017485e-05,0.01963411613057059,0.0011256452232061287,0.0016819982038152048
0,191,-0.0342217526081805,-0.25072367083152075,-1.0564748314490986,-0.0013179692007632693,4.759678663710659e-05,0.02042873638371634,0.0015077961452636401,0.0016586505782409944
0,192,-0.033438717765514436,-0.24961942715676866,-1.0356509034486328,-0.0012895106039122195,0.00010766976551246019,0.02013368469973409,0.0013596754698670388,0.0016644668977878752
0,193,-0.033641420325086324,-0.2507031210081726,-1.059819353000238,-0.0013007943055948629,-4.080297622654355e-05,0.021448778298993942,0.0013792110499597499,0.001631450686461422
0,194,-0.04398193867999678,-0.27816008638510714,-1.2410873343993787,-0.0016719466580509754,-1.3157864009682996e-05,0.02992706124981248,0.0033716923490880735,0.0016113113705107374
0,195,-0.04609236824263241,-0.2796788138500676,-1.245993587497627,-0.0017011028838177615,0.0005871027865288654,0.028838329638044058,0.0037957101425760698,0.0015908341969324002
0,196,-0.035165111714820174,-0.24972057456955038,-1.0600729695071678,-0.0013505673843220364,0.0001666881851343574,0.01737198916574323,0.0013852619131548005,0.0016515072014375853
0,197,-0.033583308282266966,-0.25060952743457027,-1.0420656426161612,-0.0012990379692633391,-9.482251371595307e-06,0.02051412935058272,0.001679802136380304,0.0016561494217273154
0,198,-0.035601259805242425,-0.2530786039919697,-1.0578473928688652,-0.001370490843645121,-4.613789499348375e-05,0.020211534574627932,0.0014022236029676005,0.0016696088097871709
0,199,-0.04391452901124193,-0.27853554119844876,-1.2245051382671432,-0.0016709923606253313,-2.91639948175014e-05,0.030100753220419108,0.0035301405143006725,0.0016215992938581891
0,200,-0.046480080933302026,-0.28290599518385606,-1.2572472577833391,-0.001724153023831377,0.0004588514369397133,0.031131412833929062,0.003739770756983507,0.0015861866326023488
0,201,-0.035772711380241295,-0.25043931625740706,-1.0547193068582592,-0.0013640024299990464,9.731088403856433e-05,0.01823517245550954,0.001654523379605588,0.001654412651576731
0,202,-0.03541629729078721,-0.2525341056575329,-1.0336166429985267,-0.0013557526434880146,-1.5751351851240464e-05,0.02022284548729658,0.0016459754970362672,0.0023083889424537762
0,203,-0.03303672194148555,-0.251533158944975,-1.024537246446494,-0.0012790367152813245,0.00018386563221645114,0.021951106997827652,0.0015230854582309883,0.0016574641166353654
0,204,-0.03262721324545903,-0.2499572537762177,-1.0955272222985641,-0.0012529061015144963,0.0002488006730569925,0.024535587057471275,0.0015871934030498025,0.0016221541748582258
0,205,-0.03560719255961198,-0.2492279706231404,-1.0607690233833367,-0.00134764252680699,0.00019476980403624472,0.018200788646936472,0.0016604730310156857,0.001655558792950984
0,206,-0.03323149858413821,-0.24937977834209585,-1.0433897522190092,-0.0012666130749229843,0.0003012763962465005,0.02148321333030856,0.0017137196994511106,0.0016627100086397117
0,207,-0.030594558051186382,-0.24736303315226432,-1.0449736709018778,-0.0011602097253580954,0.0014739000714850611,0.026461977201203468,0.0017365636133355178,0.001590338254586099
0,208,-0.03155679649586629,-0.24943213471335357,-1.0581530679645486,-0.001216406026034858,0.0003717684434651758,0.024013489484786987,0.0016322902238991022,0.0016004940661236144
0,209,-0.031464359675130726,-0.2458629600176968,-1.067009156600169,-0.0011767911854725782,0.001015635088585723,0.026573853256801727,0.00167912666949932,0.0015550689699759257
0,210,-0.04563328437720626,-0.28600120452559,-1.2893409994376306,-0.0017161742483225544,0.0006040761658596405,0.03416984031597775,0.002982547141734737,0.0015888625114797161
0,211,-0.030913201101838483,-0.24523698437784341,-1.0318802806054368,-0.001173644698845601,0.0010073611586316096,0.022628786352773544,0.0017234941629862277,0.0016124831982209376
0,212,-0.0298533865627284,-0.24892323855072596,-1.0181181654613107,-0.0011541571187537597,0.0012319875797048019,0.025982738472521305,0.0017550577030925885,0.0015948176934303948
0,213,-0.02842923961699051,-0.24046513446181805,-0.9971982839390279,-0.0010289113476827372,0.0035959757552549224,0.029161210482319233,0.001813626157506243,9.252515473168188e-05
0,214,-0.031515062696358065,-0.2516754730453356,-1.0384739219019083,-0.0012264622514650408,0.000483733035814532,0.024602085662384865,0.0017870447381539423,0.0016240563147358333
0,215,-0.04070316620336489,-0.279042368163697,-1.2248698437671965,-0.0015894963648721075,0.00010177329617554534,0.033351491826276,0.0019556850466113662,0.0016396806955876198
0,216,-0.04546059010261527,-0.2857500147699055,-1.2820260256121854,-0.0017111458996725663,0.0006849140308064355,0.034324341143170956,0.0028268983977861595,0.0015966553082167323
0,217,-0.03164843466796996,-0.24689403977016688,-1.0399386237397392,-0.0011999922137073682,0.0008988806493206818,0.022896704574426052,0.0016997399506859523,0.0016234646711652534
0,218,-0.030190154338613606,-0.24778752267376508,-1.0216937515423332,-0.0011515358718324,0.0011557895571874463,0.02572120539844036,0.0017498169848543244,0.0016066356139099458
0,219,-0.02976886005118895,-0.24754159957759053,-1.0260583266350345,-0.0011283031857478448,0.0014587686195508404,0.027617492402593258,0.0018283173245036144,0.0016000560624789273
0,220,-0.03151696021573214,-0.2500364776095217,-1.0222458065791509,-0.0012055084004859024,0.0008298360578020622,0.024744555975000027,0.0017155399996255927,0.0016642095177450411
0,221,-0.03185221928810744,-0.2513542926253217,-1.0476315696394565,-0.0012242115373968868,0.0006035888362237486,0.025471923251946804,0.0017431272869853354,0.001652931890277376
0,222,-0.04052422886945006,-0.2774906248588464,-1.1969994530584565,-0.0015771631362995683,-2.8000426216666374e-05,0.032981440735360024,0.0017265741149826708,0.001619583257846502
0,223,-0.043974159916373656,-0.2876700579527439,-1.2978540752513803,-0.0016813472429457015,0.0006819720765296987,0.037734249606728554,0.0025278054010843265,0.0016151500956906872
0,224,-0.030578286073281724,-0.24635096421723313,-1.0284117111287765,-0.0011525445081500482,0.001338908743146995,0.025436292092005375,0.0018137562853264289,0.001609349325468079
0,225,-0.02909955107846285,-0.24935756898176437,-0.9801354047272675,-0.0011203532002343544,0.001649532656505824,0.02737100763867306,0.0017601954556670796,0.0016253429619994542
0,226,-0.028493531478181566,-0.2478388412893991,-0.9853855066542394,-0.001088537963609193,0.0019103163494979467,0.028767405698696735,0.0018515649919942367,0.0016000867444472266
0,227,-0.038744554177196466,-0.2741301398776382,-1.2021546386435258,-0.0015154500217470224,-0.0002081447101622974,0.03308355342596769,0.0017041200919042376,0.0016628602523554026
0,228,-0.04561899926318558,-0.2900332110202501,-1.3221167412370631,-0.0017303958152398158,0.0005643043849658837,0.03812912603219354,0.0029176597437525764,0.0015905824099966548
0,229,-0.03357714554834956,-0.24875328222026205,-1.1300553710078578,-0.0012481940376171674,0.0005346909396032606,0.02780273277312517,0.0017153630507849016,0.0013983437722169256
0,230,-0.040985805061619196,-0.2813181682886542,-1.2528758546996155,-0.0015890242886904271,-8.224847823855644e-05,0.037781246937811375,0.001702339801802455,0.0016305052384595342
0,231,-0.02868917663063497,-0.2452173123880952,-0.9954948380524087,-0.0010763411953236685,0.0022086941693004736,0.02856281803299987,0.0017819871024179479,0.0015688791563917004
0,232,-0.026947903908645987,-0.24588471032247033,-0.9706334224545339,-0.0010173762090204125,0.0029718216000057876,0.031022818759083748,0.0018294759901247293,0.0015765255745421314
0,233,-0.041792757968413974,-0.2834911513703127,-1.3013405725243947,-0.0016122629838296876,0.000552174879906081,0.03875583130866289,0.001920668430698158,0.001656388151632937
0,234,-0.02706471126514054,-0.24463535269689807,-0.9669852419254088,-0.0010159941473561543,0.0028671878416383634,0.03025046580781543,0.0019437355980798099,0.001571806286135402
0,235,-0.023155608018527563,-0.24580845267988313,-0.8949020264720193,-0.0009021882597557984,0.004317296201741587,0.032859943496684196,0.0018893019873690298,0.0014259271390872907
0,236,-0.03858448307419193,-0.27209953264430103,-1.1753541618435497,-0.0014984752210797994,-3.463726510373119e-05,0.03272304652879637,0.00165005434417409,0.0016232318776294719
0,237,-0.02912897256764313,-0.24902315231505773,-0.9581049696613215,-0.0011210727426097244,0.0018154512800018438,0.025578198954463005,0.0018315645868025587,0.001657840392171428
0,238,-0.024658959739198405,-0.25237486598906533,-0.8927134582437457,-0.0009982234312983645,0.0025275377949927694,0.030944841603438022,0.0018922859106484946,0.0016257132037800215
0,239,-0.023955825588169555,-0.24797264995435034,-0.9168431098968766,-0.0009340829270174517,0.003382829193738099,0.03364016550282645,0.0020269446571539174,0.0015596209584731735
0,240,-0.04063812044849291,-0.283526803064665,-1.2987488390841406,-0.001581330445735718,0.0005504277259100084,0.041244334230820356,0.0019054382283024696,0.0016175621595575507
0,241,-0.018070625845004074,-0.24873340357998747,-0.8230223982138005,-0.0007499476698342167,0.004967936504215682,0.03624805994331837,0.002014861068127427,0.0
0,242,-0.017964804177916793,-0.2486425997431407,-0.809430394363063,-0.0007594085215100049,0.0047498439462056175,0.03514592908322811,0.0019068748426094295,0.00044120862442453834
0,243,-0.021217808628582135,-0.2476999628249921,-0.8641849231466008,-0.0008438034626908203,0.004315753245377731,0.03542180421451735,0.001928332244530928,0.001336706967112855
0,244,-0.034388190134521546,-0.26382779382778515,-1.1896599029868584,-0.0013196834860735238,0.000696708219645327,0.03980306970576447,0.0016482204656927957,0.0
0,245,-0.03276855917388777,-0.25310957460158284,-1.11011723950475,-0.0012362603599229138,0.0003923472857883248,0.02985747003306949,0.0017301096210511346,0.0016112870565032633
0,246,-0.039126547791769495,-0.28083700190814154,-1.258636560432759,-0.0015282569568306897,-0.00024223299168688386,0.04081345163285732,0.0017730320455796589,0.00167589109156574
0,247,-0.03186977895894905,-0.25063024830303576,-1.1014985805147406,-0.0011709693998772086,0.0013827402134609507,0.03451757133007044,0.0018545516288377417,0.00025395601428312986
0,248,-0.023730611320916584,-0.2472795531007188,-0.9104509307751796,-0.0009096032797185349,0.003721516493541563,0.03512828362484777,0.0020038582117790638,0.0015605091276429395
0,249,-0.025634102464111574,-0.24703140591687914,-0.9580510155733473,-0.0009581481943444978,0.00346253567322765,0.03602664327869809,0.0019562781445837674,0.0012941075689816284
0,250,-0.03401895919991871,-0.27090947357118217,-1.1469424157888195,-0.0013459508403915743,0.0002864267177416155,0.038338993676006794,0.0016774561375734187,0.00160677654373087
0,251,-0.017653688888967345,-0.2497795656701148,-0.8215797952901127,-0.0007412430482545973,0.004519693042678824,0.03506222957124305,0.0021590474286944383,0.0
0,252,-0.009793458864415516,-0.2557396465274101,-0.6725473326819991,-0.0005322066600694925,0.005120008601149674,0.04014130774885416,0.0018661295246892307,0.0
0,253,-0.007323614509033849,-0.26187048945127245,-0.6341898985443457,-0.00046411523264300314,0.004971075984890168,0.04707637367149198,0.002048632340833967,0.0
0,254,-0.007111912612240978,-0.25961796698268225,-0.6104519512250519,-0.00044576526969052066,0.00475753690257949,0.045828099362552166,0.0020107309496880665,0.0
0,255,-0.032964200576217184,-0.26434346527321134,-1.1817489463431574,-0.0012299013366803072,0.0010676647539285752,0.045606122662623705,0.001747438211789909,0.0
0,256,-0.0354953185309379,-0.2652184868744693,-1.232774006000521,-0.001350834032176479,0.0004932939515174747,0.03928141947835684,0.0017339426797307045,0.0
0,257,-0.012605449339091912,-0.25161556266784546,-0.7239325291469445,-0.000605921989192626,0.004853494440349167,0.036423904821276665,0.0019339353711349538,0.0
0,258,-0.009504612831405801,-0.2501308478439146,-0.6684500771208537,-0.000512753220229048,0.005415071114523384,0.035796711531778214,0.0015761648089910318,0.0
0,259,-0.010028016142478169,-0.25010783817753346,-0.6930808717114294,-0.0005196993922219062,0.0052320954706111325,0.038272966630756855,0.0021474596649255773,0.0
0,260,-0.0308746674447391,-0.2611551525510366,-1.1437512702340662,-0.0011527394416288028,0.0014398171658907416,0.0454544009019931,0.001817957920720703,0.0
0,261,-0.03525470083827731,-0.2697209145910998,-1.216485635067606,-0.0013679546101978135,4.923754604718028e-05,0.03963886108249426,0.00170697440530998,0.0
0,262,-0.007374319195846635,-0.2555741214318645,-0.5625026443041161,-0.00043348748732227604,0.004332078121529526,0.038502793448666806,0.001248268629337912,0.0
0,263,-0.004284085424107076,-0.2555492605363726,-0.5350274758301623,-0.00034111220313870483,0.005159415423521066,0.04263642647614074,0.0013375933085923997,0.0
0,264,-0.011948398632498858,-0.24619455384301028,-0.6856121196778728,-0.0005622046379561846,0.005126815147278585,0.033949299094577556,0.0013250702236601297,0.000738877455245035
0,265,-0.008215358525150318,-0.24388384566450313,-0.6119970003139787,-0.0004544415904262078,0.005328390260714647,0.02959720604121685,0.0009843603134666035,0.0
0,266,-0.009102041106944014,-0.25338391770298807,-0.6678130434704528,-0.0005063868103433594,0.005046923220320396,0.0393465983991822,0.0020531295406913674,0.0
0,267,-0.03194290178893944,-0.26299733532038955,-1.1708958344004685,-0.00118225332168026,0.0010586545199867056,0.046644484313825785,0.0018406191329068955,0.0
0,268,-0.005765160269378011,-0.24153936161083708,-0.4836059947436908,-0.0003452720473365867,0.005084269562675506,0.027306309590736988,0.0009758395764017935,0.0
0,269,-0.003753808732177344,-0.24845321755852337,-0.5492665649573354,-0.00032466031946615237,0.0050918065560016795,0.03623805257181323,0.0015018460656037735,0.0
0,270,-0.002632751520198262,-0.2502405496515229,-0.49801207571393746,-0.00027744175956909145,0.004710542444380905,0.03730042961736524,0.001117373844051861,0.0
0,271,-0.004450553265904933,-0.24981076388697512,-0.5947440498382015,-0.0003474134281572089,0.004950104038612027,0.040412927977740765,0.002169568070540029,0.0
0,272,-0.028652611564752073,-0.2554534631512621,-1.1315841835986786,-0.0010586750658219818,0.0015788773728811004,0.04412354001154506,0.0018099173472381214,0.0
0,273,-0.033882419139583675,-0.2599856335647876,-1.206308358027826,-0.0012361950978772296,0.00044694107986557874,0.044305453387399496,0.001770989926644817,0.0
0,274,-0.0061840210615633495,-0.25060250104442794,-0.4408596686610249,-0.000374286358810455,0.004612753360169031,0.02661711722612381,0.000949483236410753,0.0
0,275,-0.005933714611956908,-0.2392281734316108,-0.4309203683880156,-0.0003166664179155704,0.004923385699248217,0.022565813424686665,0.0008204958017690167,0.0
0,276,-0.003978235499647376,-0.24112161441232072,-0.40143367764619065,-0.0002675319990230879,0.0046953621946735635,0.023079360214372513,0.0009618171143475074,0.0
0,277,-0.009965836156628605,-0.2327764907923517,-0.5677939680243185,-0.0004462397994329098,0.005687175453467731,0.023063411315282223,0.0008215995739886406,0.0003979343448485828
0,278,-0.03409164518941665,-0.2621870499609091,-1.2156828226822292,-0.001245352631445651,0.00030666067233284244,0.04454455214242137,0.001811380763290793,0.0
0,279,-0.005526277153284909,-0.25251049723872043,-0.4223533666885775,-0.0003459992824628444,0.004724084783583979,0.029873882109920258,0.0009518694144233786,0.0
0,280,-0.005460396006903956,-0.23857007261701776,-0.43274829584862395,-0.00031038004131489494,0.0049958623165536065,0.021897384896874428,0.0009401688701615729,0.0
0,281,-0.019862654581653594,-0.22173368531850515,-0.6116918044620903,-0.0006127010388673193,0.006243899467231674,0.021331529443462727,2.092699202338455e-05,0.0
0,282,-0.00778711201118254,-0.23281810713976428,-0.47568863728461963,-0.00035607455206135286,0.0056268744328389075,0.02238643790284789,0.000751192445821558,0.0
0,283,-0.004796716850258509,-0.24726059822982221,-0.5861005200456262,-0.00034825949676908774,0.0048337283911692175,0.0372386543701092,0.0018848213104966094,0.0
0,284,-0.02984321479617469,-0.25787388882267354,-1.139782009966991,-0.0010944691938104129,0.0013353939053312239,0.045281692718466104,0.0018760799291653862,0.0
0,285,-0.004763072337706564,-0.2579526314399446,-0.5353995746270215,-0.0003696017243928762,0.004411830231421859,0.040018123264114025,0.0013968158802550867,0.0
0,286,-0.0008328221139670688,-0.2597186367525654,-0.4931964006898557,-0.0002541951698777356,0.004438477878351332,0.0432529213527838,0.0016303135669294422,0.0
0,287,-0.004506715816534612,-0.2630983811990998,-0.5936704960795467,-0.00037898100466469964,0.004828068026405813,0.04929174575954676,0.0023093384338931378,0.0
0,288,-0.010277984490913994,-0.26021813980577235,-0.6886032696681701,-0.0005324468361910528,0.005358403713295629,0.04961888398975134,0.00207828990970782,0.0
0,289,-0.026580009587623854,-0.2577650491793252,-1.048919646228918,-0.0009684881138607368,0.0029885305593279066,0.047228665401538195,0.0019263369396973484,0.0
0,290,-0.036421678464424234,-0.2660082092862437,-1.2634787007176795,-0.0013482235403133938,0.0003980112801655264,0.044020429253578186,0.0017438467185937334,0.0
0,291,-0.042362751488182804,-0.295223618556831,-1.3311488014201176,-0.0016708749861764766,0.0007921342827384784,0.0480818108965953,0.002910739803303697,0.0
0,292,-0.04568929855773751,-0.30310692972365333,-1.377976377237907,-0.0017798759568757316,0.0006074875674733984,0.04955216310918331,0.0031428313986900935,0.0
0,293,-0.04368931561176925,-0.29700714081030516,-1.3532384638363624,-0.0017121511702428219,0.0006948822528581242,0.047757464771469416,0.0028401450030468567,0.001279105224986976
0,294,-0.03558543760760147,-0.2568028682417011,-1.2362626766888312,-0.001292906368065623,0.0009440511877899585,0.03926258534193039,0.0017424717847188687,0.0
0,295,-0.03450710345677521,-0.2574298551844922,-1.225978581084635,-0.0012489871098506494,0.0006896204670757758,0.04097505658864975,0.0017693063664993014,0.0
0,296,-0.03374310528330304,-0.2625709143880843,-1.187231376034024,-0.0012825490668585127,0.0005857769241449026,0.0388398074234525,0.0017127992590127983,0.0008614695558226693
0,297,-0.03725087354983003,-0.27534839156181895,-1.2659557109707578,-0.0014398690931712865,0.00032933623331474204,0.043058233335614204,0.0017849766986931526,0.0
0,298,-0.044972873166060356,-0.2943505998040364,-1.380385329984641,-0.0017257474343148893,0.0007773126153101523,0.045263501194616196,0.0024289928569417585,0.0
1,0,0.007431086334682924,-0.2544426663202056,-0.10491689554171302,4.179486131983268e-05,-0.0041892867405174325,0.002624275783697838,0.001186119986469114,0.0
1,1,0.005598405405656592,-0.2476462444572869,-0.08608838131059038,3.970232837743892e-05,-0.002810818013272612,0.0035314376776417467,0.0011218506558769992,0.0
1,2,0.005461766666971624,-0.2623743088679091,-0.34501764572559424,-0.00010317890123331952,-0.004103068722372191,0.005194627679884434,0.0011733271990341798,0.0
1,3,-0.01358679077716829,-0.2364323441837494,-0.6613171329849337,-0.0006045463069966478,-0.003087189634859308,0.0013907961547374725,0.0014690803521255624,0.00016956438000392815
1,4,-0.022156506165911916,-0.22645266435586878,-0.8110421377535575,-0.0008233816390634738,-0.0037820522310844998,-0.0008640345185995102,0.001349555231825894,0.0
1,5,-0.02985577299349651,-0.22170960000575357,-0.9288063669794919,-0.0010585716643835494,-0.005195042898706349,-0.0017323996871709824,0.0008498386094570876,0.0
1,6,0.005123902923341195,-0.2446703736094221,-0.0019337545611239904,7.829308964391046e-05,-0.001721851066784831,0.002511014851431015,0.0011384245898624634,0.0
1,7,0.008518600421079991,-0.2382991733590793,0.04416220843897278,0.00019816345341720776,-0.00038521759291120644,0.0006807160874208185,0.0009915211194545526,0.0
1,8,0.007703137211350963,-0.245380213678974,-0.02866937471264741,0.00013549585812719367,-0.0012369628912827085,0.005809293128550053,0.0011474318530635408,0.0
1,9,0.007631422915872044,-0.24418878969220198,-0.006654752442779355,0.00014727378073949027,-0.0011613875799365361,0.00530327794452512,0.0012189319057200887,0.0
1,10,-0.023500296311312452,-0.2252453898153813,-0.8433636409011847,-0.0008734198692101139,-0.003966158404547018,-0.00104430690407753,0.0012785568519086965,0.0
1,11,-0.028310661608954346,-0.22357411833722934,-0.900687677891538,-0.0010339710505100769,-0.004790782653370421,-0.0025484065214793072,0.0009144915386293251,0.0
1,12,0.011005046501616267,-0.25074164468172305,-0.02104517675678963,0.0002033794055840421,-0.0011953047876987269,0.0067422625919183465,0.000987046292526217,0.0
1,13,0.01135241886455196,-0.24996565799369225,0.002699126796239071,0.0002215801832909231,-0.0008072029808727579,0.006761251948773861,0.0009908513179728295,0.0
1,14,0.005365340160298437,-0.24710584879195677,-0.20553957248361243,1.0028848667867352e-05,-2.0057469875350842e-05,0.006983351272841221,0.000992492562427616,0.0
1,15,0.00026644910257944687,-0.24456573688172334,-0.3227215811968591,-0.00014743962498287022,-0.0004119822225645414,0.006869474115471119,0.0013473216381980624,0.0
1,16,-0.02277307201891432,-0.22665212570976168,-0.8016259226565552,-0.0008839178690094388,-0.004010164718136741,-0.0025118915364146233,0.0012338431468122968,0.0016062061052199983
1,17,-0.027122087923837412,-0.229078578252424,-0.8779481113103413,-0.0010369162368092724,-0.004565650600314837,-0.004048789230485739,0.0010500218034895648,0.0017358533312179514
1,18,0.011479880458894698,-0.25426746822791113,-0.06946525843519247,0.00016750275142332627,-0.0012539118968493967,0.006628025012711758,0.0009901799425728885,0.0
1,19,0.008835228263209594,-0.2393484868382008,0.06290311956471228,0.00022301730501096684,5.0996480456422244e-05,0.0025655444090565416,0.000983117726241045,0.0
1,20,0.009535056627287819,-0.2436476718430569,0.048793528902832506,0.00021980653329538302,3.328981388807384e-06,0.005783214544256565,0.0009860691970129398,0.0
1,21,0.0004979411653192045,-0.242083787122338,-0.2673538346314519,-0.00013930422283052468,-0.0003437149461636563,0.006446225879092937,0.0009914197430217486,0.001456215111321768
1,22,-0.0037377422720412667,-0.24031079458520566,-0.35656666358320344,-0.00028125333372837347,-0.0005767399673417481,0.005530059027175072,0.0014973449200382793,0.0015129833290024042
1,23,-0.023779925084033593,-0.2272410605400621,-0.8065786479422759,-0.000918621433954124,-0.003928413540958846,-0.0029537289713819637,0.001185468835002923,0.0016233008647550395
1,24,-0.028215446990706994,-0.2272814877924138,-0.8847102374633655,-0.0010687460259861947,-0.0044844901242780955,-0.004497390861312567,0.0009171324649055457,0.001700013927022237
1,25,0.008120518086475847,-0.2474787523261031,0.0009525239593504153,0.00013350980839417492,-0.0010871559198227312,0.005211234713594082,0.0010538800075050592,0.0
1,26,0.0059536264375203984,-0.24315711631858714,0.00038452245484954517,0.00010967750139466437,-0.001408433979937923,0.004275000033279186,0.0011869622421374348,0.0
1,27,0.009392986293887073,-0.2530499212102555,-0.08519440655055277,0.00012833960299489522,-0.0022751809271298745,0.006866568078597424,0.0012238387009253504,0.0
1,28,0.0010286586614336457,-0.2467477221427276,-0.3057749226341091,-0.00014413210781594188,-0.0012370756686814754,0.006922002881765366,0.0012584188521103101,0.0004898510042405935
1,29,0.005205619815378704,-0.2577798355044288,-0.28841542284217425,-7.554734610761005e-05,-0.003592470518702068,0.006071921127537849,0.0014337939584992965,0.0
1,30,-0.023922677288219507,-0.23046354073048703,-0.8230104041024422,-0.0009634984243241593,-0.004705985635455115,-0.0038170069456100464,0.0011205329195382863,0.0016031348859812944
1,31,-0.029532241235571854,-0.23166050865852073,-0.9297108612698608,-0.0011259706454833096,-0.00602639836134506,-0.003425180291136143,0.0007984040181194807,0.0017500017661504774
1,32,0.0075455949014098245,-0.2621827804104345,-0.2599391774869453,-2.7624027342215696e-05,-0.003453426981318883,0.006755109876394272,0.0011915602531975544,0.0
1,33,0.009636820474563379,-0.25539489132701654,-0.1361284762807493,0.00010241869689089911,-0.0022499434167298007,0.0069635845720767975,0.0012344418015332037,0.0
1,34,0.007673985453233723,-0.257286464755353,-0.2344649947300006,2.2937910669554307e-05,-0.0020493796021420416,0.00864760732899117,0.001330502188285565,0.0
1,35,-0.02800927036107348,-0.22743931248176974,-0.885094355040323,-0.001063778683504213,-0.005013638864220689,-0.004259526108702005,0.0008813931216253845,0.0009860822730280994
1,36,-0.004217049869995826,-0.24649024170194134,-0.350621719071345,-0.0003657654991983117,-0.0014379097135203793,0.0044812547663847235,0.0009969260172347783,0.0015619507079780437
1,37,-0.008766099143973083,-0.24457277428934,-0.4205091568878032,-0.0004879394927778946,-0.0014741026811202033,0.004570328009625202,0.0014322199494460897,0.0015623761284533355
1,38,-0.009983801880276921,-0.24509974127776482,-0.45691354376173265,-0.0005421070198832478,-0.00210377966989974,0.0037295411651333543,0.0014342657374506462,0.0015650692292981105
1,39,-0.007400516865389228,-0.24500658861143756,-0.43976168090653545,-0.00046679512025456227,-0.002040092916474452,0.004185820929706097,0.0012612842833301663,0.0015603497250684661
