seed,day,step,maximum_active_balance_residual_mw,maximum_reactive_balance_residual_mvar
46,77,80,8.25314625668705e-09,1.908786406712437e-08
46,77,81,6.929933103055896e-09,1.7428652410167444e-08
46,77,82,5.787973902243726e-09,1.57088142493933e-08
46,77,83,5.158215478015538e-09,1.4752188082223228e-08
46,77,84,4.957695556168096e-09,1.4460229541546354e-08
46,77,85,4.344575194395461e-09,1.3009639754368862e-08
46,77,86,3.805021610292503e-09,1.1671049127137678e-08
46,77,87,3.2893870353239985e-09,1.0322906557336253e-08
46,77,88,2.7055402449654986e-09,8.709324095246274e-09
46,77,89,2.336038350606029e-09,7.697217724311756e-09
46,77,90,2.012315366423101e-09,6.764703311401554e-09
46,77,91,9.702912345983805e-08,9.418136097394392e-08
46,77,92,8.97862362930768e-08,8.752585073379393e-08
46,77,93,8.416501538245635e-08,8.235951115542761e-08
46,77,94,8.046238137576767e-08,7.897959473923688e-08
46,77,95,7.568925692799655e-08,7.444499870723487e-08
46,85,0,2.950712920963411e-08,3.005174102621577e-08
46,85,1,2.8345978572187625e-08,2.8862776890736797e-08
46,85,2,2.974687277751409e-08,3.0550661028749815e-08
46,85,3,2.9924811986020705e-08,3.067493738184712e-08
46,85,4,2.984653037305801e-08,3.0551356514085803e-08
46,85,5,3.014423692430934e-08,3.088794151007157e-08
46,85,6,2.9388042177731777e-08,3.001261184021331e-08
46,85,7,3.0946001507853316e-08,3.183640670534338e-08
46,85,8,3.262434576829787e-08,3.364594630683726e-08
46,85,9,3.392220514035482e-08,3.493281747202204e-08
46,85,10,3.718881634064142e-08,3.8346291697521906e-08
46,85,11,3.957704502663417e-08,4.056595073742564e-08
46,85,12,4.6392916244752946e-08,4.7510320538846074e-08
46,85,13,4.718684396345929e-08,4.7758306614964496e-08
46,85,14,5.329052498760645e-08,5.385398973989375e-08
46,85,15,6.162700848764968e-08,6.192053772502426e-08
46,85,16,8.817417432478714e-08,8.818546601285782e-08
46,85,17,2.1914336144346347e-09,7.356770609368013e-09
46,85,18,2.991778821209712e-09,9.580599508174359e-09
46,85,19,3.75009661345016e-09,1.1569421948243175e-08
46,85,20,4.703090529870058e-09,1.3894638356548583e-08
46,85,21,5.358786886455746e-09,1.5579013634692274e-08
46,85,22,5.85022055972495e-09,1.7059822721154916e-08
46,85,23,5.771520683248155e-09,1.7529530466076082e-08
46,85,24,6.1608093279708065e-09,1.910834587781629e-08
46,85,25,5.8396434476221115e-09,1.9229806080822698e-08
46,85,26,4.965284121360991e-09,1.8371935084360302e-08
46,85,27,4.5798925416007386e-09,1.738903313008855e-08
46,85,28,4.442801352505521e-09,1.667008711625506e-08
46,85,29,4.3837808643559795e-09,1.6301800326301574e-08
46,85,30,4.3047212322511186e-09,1.5860268376410858e-08
46,85,31,4.199875152516297e-09,1.531294036016817e-08
46,85,32,4.048179612706204e-09,1.458267548382075e-08
46,85,33,3.871314996004016e-09,1.378473224455945e-08
46,85,34,3.83527253358662e-09,1.3557762412741425e-08
46,85,35,3.812955081880509e-09,1.34090340220272e-08
46,85,36,3.758145470170171e-09,1.314640854510607e-08
46,85,37,3.7026418389651816e-09,1.2895783330080235e-08
46,85,38,3.614211499525233e-09,1.2510648489394427e-08
46,85,39,3.5082089316906817e-09,1.20740506481809e-08
46,85,40,3.235395293690879e-09,1.1009734512956726e-08
46,85,41,3.2447773634647348e-09,1.0994618687698576e-08
46,85,42,3.3149416718558644e-09,1.1242185515847325e-08
46,85,43,3.330882583640893e-09,1.1304541608359031e-08
46,85,44,3.351504108961567e-09,1.1378720604637849e-08
46,85,45,3.264290582630225e-09,1.1050885068142335e-08
46,85,46,3.23667677729067e-09,1.0949667839099675e-08
46,85,47,3.1393003908225525e-09,1.0593704941053161e-08
46,85,48,3.1574306363912896e-09,1.0665039129609255e-08
46,85,49,3.255983399563789e-09,1.1034338304183322e-08
46,85,50,3.212852735592908e-09,1.0893796975608439e-08
46,85,51,3.2518788356528106e-09,1.1061237342735453e-08
46,85,52,3.3882359591619338e-09,1.1601500177205182e-08
46,85,53,3.4382387562037486e-09,1.1828166640581728e-08
46,85,54,3.33680819954163e-09,1.1480409817243853e-08
46,85,55,3.3350739704618437e-09,1.1504870250922394e-08
46,85,56,3.3278943056130883e-09,1.1510446068507818e-08
46,85,57,3.427626394519878e-09,1.1953135703457463e-08
46,85,58,3.4270865312269194e-09,1.1983601611031958e-08
46,85,59,3.526584510527009e-09,1.2404860610937263e-08
46,85,60,3.5773294396190813e-09,1.2659764209166369e-08
46,85,61,3.870232762742676e-09,1.3932095060953387e-08
46,85,62,4.06666381125298e-09,1.4859743990847107e-08
46,85,63,4.2790921587348985e-09,1.5882439391434744e-08
46,85,64,4.589240020988483e-09,1.672754920689634e-08
46,85,65,5.5666290327271994e-09,1.8185843525531098e-08
46,85,66,6.630249673941768e-09,1.9658698141578057e-08
46,85,67,7.295572531512695e-09,2.021503839322314e-08
46,85,68,7.894897903829023e-09,2.0812064016606513e-08
46,85,69,8.409454426219765e-09,2.131921847392526e-08
46,85,70,9.058796100400168e-09,2.2159666601684336e-08
46,85,71,9.695966460276928e-09,2.29696571485416e-08
46,85,72,9.14660430728631e-09,2.1937701238927687e-08
46,85,73,8.253298973068257e-09,2.0476750017817125e-08
46,85,74,6.870660030494635e-09,1.8109384686271213e-08
46,85,75,6.218813658476208e-09,1.70820849132447e-08
46,85,76,5.127731095636023e-09,1.476017433277299e-08
46,85,77,4.460554018162477e-09,1.3262083098375399e-08
46,85,78,3.908169092167735e-09,1.192395057691975e-08
46,85,79,3.4444623975976585e-09,1.0741153105842116e-08
46,85,80,3.4008811999192146e-09,1.0671498823500158e-08
46,85,81,3.042809736814034e-09,9.697525699126075e-09
46,85,82,2.6065204768860317e-09,8.467613277218788e-09
46,85,83,2.2779620290763747e-09,7.543302649182237e-09
46,85,84,1.9521068268801844e-09,6.588624229530993e-09
46,85,85,9.165893539823944e-08,8.908225830606131e-08
46,85,86,8.442211443804304e-08,8.251353156296659e-08
46,85,87,7.439947743818898e-08,7.298024198854058e-08
46,85,88,6.448864072958194e-08,6.361375121111124e-08
46,85,89,6.041441299488304e-08,6.001796733212661e-08
46,85,90,5.634903191623075e-08,5.6175857784945826e-08
46,85,91,5.325826442185988e-08,5.327882815486795e-08
46,85,92,4.652891643155965e-08,4.667012436232465e-08
46,85,93,4.353250093735994e-08,4.395472388840638e-08
46,85,94,4.3545146039339344e-08,4.413587502416494e-08
46,85,95,4.01522144612837e-08,4.067387253392507e-08
46,105,0,1.532420586258798e-08,1.5595071622964696e-08
46,105,1,1.4578794681890939e-08,1.4809885540145729e-08
46,105,2,1.4460974709362695e-08,1.4737571024658891e-08
46,105,3,1.4995002123666112e-08,1.5360504257433405e-08
46,105,4,1.4707596243321297e-08,1.500458979286634e-08
46,105,5,1.5102010445140757e-08,1.545923486445666e-08
46,105,6,1.5687224999907934e-08,1.608551750131859e-08
46,105,7,1.641702199531303e-08,1.684641919019736e-08
46,105,8,1.8060000023245593e-08,1.867606007344147e-08
46,105,9,1.9096466573852167e-08,1.9681808474669715e-08
46,105,10,2.062903632638058e-08,2.1316457071707262e-08
46,105,11,2.2504907334387758e-08,2.3317018732482708e-08
46,105,12,2.701127057701952e-08,2.842322488483262e-08
46,105,13,2.99765773054822e-08,3.1345754880618415e-08
46,105,14,3.6158899897713315e-08,3.7804929325924164e-08
46,105,15,4.449580159188171e-08,4.6065056005795135e-08
46,105,16,6.558414108667754e-08,6.742259278658125e-08
46,105,17,8.468211934627157e-08,8.479981002118553e-08
46,105,18,1.8026948336857807e-09,6.545493799747781e-09
46,105,19,2.0770400937369926e-09,7.46421841002487e-09
46,105,20,2.306869573837078e-09,8.16099715583718e-09
46,105,21,2.299561895069413e-09,7.93334814508384e-09
46,105,22,2.2699291751804296e-09,7.639213289722946e-09
46,105,23,2.1754236433080276e-09,7.135074753250592e-09
46,105,24,2.0453040476542395e-09,6.540860075787691e-09
46,105,25,9.550712413639029e-08,9.373520341859898e-08
46,105,26,8.29428929184639e-08,8.171485328667405e-08
46,105,27,7.44612223876201e-08,7.380727126693465e-08
46,105,28,6.495172889982304e-08,6.399619681407565e-08
46,105,29,6.094579534619837e-08,6.056334767023941e-08
46,105,30,5.7632815950170446e-08,5.737434236041672e-08
46,105,31,5.4962271253330974e-08,5.4486621187122e-08
46,105,32,5.288553783268368e-08,5.209942061101813e-08
46,105,33,5.049652081028089e-08,4.932087432907295e-08
46,105,34,4.849901435316495e-08,4.70269093805209e-08
46,105,35,4.6968626453425255e-08,4.53693191349025e-08
46,105,36,4.470635052260252e-08,4.2519107609773066e-08
46,105,37,4.484406555295417e-08,5.5137982617192716e-08
46,105,38,4.387218551123173e-08,7.227994484187983e-08
46,105,39,4.286854602200685e-08,8.437491594293078e-08
46,105,40,4.871497427672011e-08,9.946808866151402e-08
46,105,41,8.082889774163604e-09,2.7705963911994758e-09
46,105,42,8.12374889580525e-09,2.7319251028057323e-09
46,105,43,8.759397512880795e-09,2.8090582637751993e-09
46,105,44,8.914113336366825e-09,2.764448392422736e-09
46,105,45,8.59224830174199e-09,2.740431354064654e-09
46,105,46,7.961455522620398e-09,2.59341784158984e-09
46,105,47,8.705556137078574e-09,2.511111457659254e-09
46,105,48,8.12794428983743e-09,2.427000128646384e-09
46,105,49,7.292291354099589e-09,2.3783791602838278e-09
46,105,50,4.661123764737596e-08,9.139978055655584e-08
46,105,51,4.3228829266217517e-08,8.628696434448413e-08
46,105,52,3.350488259230844e-08,6.593452755998541e-08
46,105,53,3.475391046128817e-08,5.441000584111011e-08
46,105,54,3.461485353559168e-08,3.6254881770336755e-08
46,105,55,3.36286010236414e-08,3.099200410194847e-08
46,105,56,3.45380908681886e-08,3.230783647556468e-08
46,105,57,3.578866225074917e-08,3.383462544859217e-08
46,105,58,3.560123060068754e-08,3.3595665763219706e-08
46,105,59,3.6712433006819145e-08,3.502726789172961e-08
46,105,60,3.879764298025945e-08,3.744490183199556e-08
46,105,61,4.1483897974745054e-08,4.036192803591465e-08
46,105,62,4.6719742727296953e-08,4.5872988116424374e-08
46,105,63,5.207747184876599e-08,5.1207487486437664e-08
46,105,64,5.969129231696291e-08,5.8904041852492206e-08
46,105,65,6.723530849260528e-08,6.618945232184092e-08
46,105,66,8.146938451983332e-08,7.97876607838699e-08
46,105,67,9.645807506029891e-08,9.34793402407319e-08
46,105,68,2.1713852070559536e-09,7.3090564156608195e-09
46,105,69,2.309678281964267e-09,7.990677980407312e-09
46,105,70,2.5195823812745877e-09,8.947821233951103e-09
46,105,71,2.72137478350698e-09,9.877900580823606e-09
46,105,72,3.0044063851347724e-09,9.997068173284163e-09
46,105,73,3.1709933984158667e-09,1.0160563362893171e-08
46,105,74,3.3071691739328113e-09,1.046809000593285e-08
46,105,75,3.2370332889858355e-09,1.0259647853505527e-08
46,105,76,2.9796052604391665e-09,9.548009050064366e-09
46,105,77,2.591520860753538e-09,8.43977818187902e-09
46,105,78,2.2742385405449816e-09,7.53753212623387e-09
46,105,79,1.9105490713794415e-09,6.461704366023113e-09
46,105,80,8.932689644393366e-08,8.689142842743802e-08
46,105,81,7.674829939977035e-08,7.506703564308381e-08
46,105,82,6.638407337722363e-08,6.538080035700666e-08
46,105,83,5.5419258990913045e-08,5.4946597133342934e-08
46,105,84,4.651587380902211e-08,4.6463976346999836e-08
46,105,85,3.96817810164804e-08,3.9873314927607595e-08
46,105,86,3.526442293125959e-08,3.5630436795441867e-08
46,105,87,3.10790464457672e-08,3.1382400289547974e-08
46,105,88,2.526036553540667e-08,2.5253013638537603e-08
46,105,89,2.2627824535978447e-08,2.272990275165032e-08
46,105,90,2.0599480372342216e-08,2.0726433902495955e-08
46,105,91,1.945354100463953e-08,1.9638743756211774e-08
46,105,92,1.7846830866440067e-08,1.798468124425412e-08
46,105,93,1.719429526710059e-08,1.7402280449996255e-08
46,105,94,1.6466164087618196e-08,1.6681990025468885e-08
46,105,95,1.5387969605137886e-08,1.5565027669528497e-08
46,133,0,2.0000729254211758e-08,2.031127661894505e-08
46,133,1,1.9343397773298465e-08,1.964440103641163e-08
46,133,2,1.868410363058126e-08,1.8949098748444193e-08
46,133,3,1.889849014693329e-08,1.9262652098395172e-08
46,133,4,1.9375741549393366e-08,1.9811908433253755e-08
46,133,5,2.015853495414277e-08,2.067008356143596e-08
46,133,6,2.0068263292469246e-08,2.0493799504639476e-08
46,133,7,1.9647396283691e-08,2.000004363511554e-08
46,133,8,2.1610140404568212e-08,2.228939435799937e-08
46,133,9,2.2259394345108818e-08,2.2864385454401948e-08
46,133,10,2.2913515134760642e-08,2.3515808328378185e-08
46,133,11,2.496006032502024e-08,2.5810549600380206e-08
46,133,12,2.8877304202382104e-08,3.02228777421254e-08
46,133,13,3.13080732432941e-08,3.25884572799362e-08
46,133,14,3.303794589033099e-08,3.4209586136091374e-08
46,133,15,3.864945035021716e-08,4.0082108951344786e-08
46,133,16,5.5487796501649256e-08,5.751515021190645e-08
46,133,17,6.79650972654211e-08,6.874516025878741e-08
46,133,18,8.016075651352816e-08,7.944753389887982e-08
46,133,19,9.107298875113412e-08,8.927800186631085e-08
46,133,20,1.8760885640151104e-09,6.2248868559766635e-09
46,133,21,2.05651754306424e-09,6.735708796279383e-09
46,133,22,1.944610956636228e-09,6.218313225447858e-09
46,133,23,9.731346824713716e-08,9.595121183703093e-08
46,133,24,8.939109957459279e-08,8.87236086682952e-08
46,133,25,8.517219584995572e-08,8.565863927889605e-08
46,133,26,7.966136845657945e-08,8.031292179910832e-08
46,133,27,7.556561194485556e-08,7.641261075275185e-08
46,133,28,6.806394489689005e-08,6.820349618408272e-08
46,133,29,6.524744597044552e-08,6.571826430268324e-08
46,133,30,6.402083987076812e-08,6.497947832584394e-08
46,133,31,6.134069270753717e-08,6.212457291654427e-08
46,133,32,6.00637805030918e-08,6.092182369688004e-08
46,133,33,6.000560646458875e-08,6.123435397631383e-08
46,133,34,5.944710546740284e-08,6.078377960683223e-08
46,133,35,6.002086258560801e-08,6.18447403011313e-08
46,133,36,5.9369629802630275e-08,6.115894041203163e-08
46,133,37,6.02971580131173e-08,6.264345479845002e-08
46,133,38,6.036159189669321e-08,6.266482922845373e-08
46,133,39,5.992713043682929e-08,6.197821013353977e-08
46,133,40,5.923252052904282e-08,6.09468085027709e-08
46,133,41,5.735942925494397e-08,5.825623518307399e-08
46,133,42,5.8296721954995134e-08,5.9571484550824394e-08
46,133,43,6.208594140535983e-08,6.493419593689431e-08
46,133,44,6.31836166980343e-08,6.644586748871806e-08
46,133,45,6.141119956309948e-08,6.397313276340633e-08
46,133,46,5.9035510134933245e-08,6.080291645171876e-08
46,133,47,5.693642762122364e-08,5.800504708497467e-08
46,133,48,5.624224464623184e-08,5.7123979921303025e-08
46,133,49,5.539591730642501e-08,5.588878651541229e-08
46,133,50,5.7409329772689643e-08,5.846875872350665e-08
46,133,51,5.56726436218985e-08,5.575500047760862e-08
46,133,52,5.829433411680407e-08,5.896161774099351e-08
46,133,53,5.849633680221622e-08,5.883922911398276e-08
46,133,54,6.054619078668666e-08,6.103127780932027e-08
46,133,55,5.9517069076961415e-08,5.936811750539839e-08
46,133,56,5.96516950418513e-08,5.9527154525063075e-08
46,133,57,6.304878831693561e-08,6.335477711894022e-08
46,133,58,6.537750206654647e-08,6.568813139262719e-08
46,133,59,6.863712294705171e-08,6.897965622310043e-08
46,133,60,7.0404018014808e-08,7.024026214830226e-08
46,133,61,7.958725763493324e-08,8.054386803346691e-08
46,133,62,8.641317840105134e-08,8.711783065773471e-08
46,133,63,9.178857255862094e-08,9.156157283751742e-08
46,133,64,9.574321029569288e-08,9.442772487544548e-08
46,133,65,2.0124001597066066e-09,6.4403939126211895e-09
46,133,66,2.225309546008414e-09,7.26250309890375e-09
46,133,67,2.4662014444509772e-09,8.233050907691108e-09
46,133,68,2.6817462746991927e-09,9.143911738895838e-09
46,133,69,2.852833099961649e-09,9.89873585877099e-09
46,133,70,2.9248498588374527e-09,1.0286389517943917e-08
46,133,71,2.9150885351436617e-09,1.0383521126255957e-08
46,133,72,2.8647181328500526e-09,1.031676175045071e-08
46,133,73,2.717031304805273e-09,9.870408795853436e-09
46,133,74,2.7847785449147677e-09,9.584467663970031e-09
46,133,75,2.680110664649016e-09,8.931167749803848e-09
46,133,76,2.595109457187439e-09,8.55926038378918e-09
46,133,77,2.3759755100882796e-09,7.858259043480587e-09
46,133,78,2.225424445417845e-09,7.427941595139487e-09
46,133,79,1.9134306205453866e-09,6.485014747426021e-09
46,133,80,9.109848413818566e-08,8.859362916890934e-08
46,133,81,8.10755947620867e-08,7.924601648501284e-08
46,133,82,7.122603066372912e-08,6.99850426222337e-08
46,133,83,6.140085667336037e-08,6.068808788839419e-08
46,133,84,5.1496401925685276e-08,5.1252716445904234e-08
46,133,85,4.457908440828884e-08,4.4703465304496426e-08
46,133,86,3.989968798932819e-08,4.026156151526461e-08
46,133,87,3.5956474069877287e-08,3.6392812235996885e-08
46,133,88,3.096431854410914e-08,3.1213596846102476e-08
46,133,89,2.7680838714932987e-08,2.7927957446660656e-08
46,133,90,2.5559887032421125e-08,2.5840601533544394e-08
46,133,91,2.400696213870901e-08,2.4304427706511866e-08
46,133,92,2.202072695196844e-08,2.2233913182789777e-08
46,133,93,2.058462853730264e-08,2.0791297433708777e-08
46,133,94,1.9547613068146563e-08,1.976540243975311e-08
46,133,95,1.916586632889211e-08,1.9451192254105187e-08
46,137,0,1.4665614152774287e-08,1.4929356292880946e-08
46,137,1,1.4462082824698297e-08,1.4748922014251598e-08
46,137,2,1.395816361365182e-08,1.4215337310052867e-08
46,137,3,1.4037030743492551e-08,1.4349627111553964e-08
46,137,4,1.4644587864424963e-08,1.5030415662087293e-08
46,137,5,1.4191126802322318e-08,1.4477899989984166e-08
46,137,6,1.3641865788047158e-08,1.3901343895450502e-08
46,137,7,1.3867173403493693e-08,1.4200777567752176e-08
46,137,8,1.4402741863733803e-08,1.4786534913158178e-08
46,137,9,1.4800645093196452e-08,1.518097446362443e-08
46,137,10,1.4678190412252545e-08,1.4998293579315813e-08
46,137,11,1.481204394814667e-08,1.5145030923813252e-08
46,137,12,1.5508536746478008e-08,1.5912624759528704e-08
46,137,13,1.5332786416390187e-08,1.565688342863858e-08
46,137,14,1.4520237698843752e-08,1.4748463561531366e-08
46,137,15,1.408246332913754e-08,1.432270517465195e-08
46,137,16,1.456298632032671e-08,1.4912950319079243e-08
46,137,17,1.4666315158867738e-08,1.4969389824925905e-08
46,137,18,1.4736798287749708e-08,1.497251045368131e-08
46,137,19,1.442410606754263e-08,1.4528446501405057e-08
46,137,20,1.522190448341454e-08,1.540717046999429e-08
46,137,21,1.4975056767535522e-08,1.4949827140120497e-08
46,137,22,1.5474066607061576e-08,1.541933955517827e-08
46,137,23,1.5847799478968527e-08,1.5672897285545773e-08
46,137,24,1.740801185493024e-08,1.7315680764240504e-08
46,137,25,1.7354868063479412e-08,1.6935831625985998e-08
46,137,26,1.8049907454104064e-08,1.756484444004336e-08
46,137,27,1.7911735454220756e-08,1.7231698429265307e-08
46,137,28,1.8456874171374205e-08,1.7724377729400054e-08
46,137,29,1.8723028205949732e-08,1.780845040877388e-08
46,137,30,1.902739690633204e-08,1.798407964215265e-08
46,137,31,2.0290268449782434e-08,1.919544759254599e-08
46,137,32,2.0269435565753446e-08,1.891715104007652e-08
46,137,33,1.9934676236121884e-08,1.8410592564355177e-08
46,137,34,1.9411673162980647e-08,1.775154426231218e-08
46,137,35,1.9470416242825528e-08,1.7768402651996418e-08
46,137,36,1.8308116524548557e-08,1.9863395199493095e-08
46,137,37,1.7308211279140617e-08,2.641841686384927e-08
46,137,38,1.691794221207743e-08,3.161866726775209e-08
46,137,39,1.766039675610287e-08,3.815264701390042e-08
46,137,40,2.430876291925621e-08,4.7757763577127577e-08
46,137,41,3.140955148750457e-08,5.765594546930375e-08
46,137,42,3.145808863402877e-08,5.6960049454879425e-08
46,137,43,3.506534271280337e-08,6.075792511467393e-08
46,137,44,3.7866227098337646e-08,6.300513444301714e-08
46,137,45,4.08393924233863e-08,6.688976431773463e-08
46,137,46,3.887157068449554e-08,6.438103480888024e-08
46,137,47,4.0451576116540267e-08,6.473563556735895e-08
46,137,48,3.982092502963219e-08,6.361392225484597e-08
46,137,49,3.313766136492369e-08,5.443121314785415e-08
46,137,50,3.039638457602578e-08,5.093674967926454e-08
46,137,51,2.5854701019012438e-08,4.395980808535871e-08
46,137,52,2.123051817681798e-08,3.739329578617001e-08
46,137,53,1.586802515773922e-08,2.8853367958769915e-08
46,137,54,1.1554530110480243e-08,2.2168324467775058e-08
46,137,55,8.186686285480138e-09,1.515752062059006e-08
46,137,56,8.785737593171306e-09,8.657998484817853e-09
46,137,57,9.37484276406636e-09,8.456005409773759e-09
46,137,58,9.934137340864013e-09,9.104077769439556e-09
46,137,59,1.04002066941139e-08,9.613113846618226e-09
46,137,60,1.1490032753372348e-08,1.0811447709313526e-08
46,137,61,1.2731055155403015e-08,1.2085486986168625e-08
46,137,62,1.4014792156652467e-08,1.3335560780647349e-08
46,137,63,1.5637163352372196e-08,1.499663941639806e-08
46,137,64,1.7323387429407644e-08,1.6705744981804216e-08
46,137,65,1.9076051007912986e-08,1.8478308466685078e-08
46,137,66,2.1406503566273605e-08,2.092511885987136e-08
46,137,67,2.4209741468494972e-08,2.385544942140605e-08
46,137,68,2.6103730557322513e-08,2.5809327244830094e-08
46,137,69,2.7148743322880087e-08,2.6952326898088685e-08
46,137,70,2.9164512159451927e-08,2.9230096676435835e-08
46,137,71,3.041981323521209e-08,3.0624155988867585e-08
46,137,72,3.114808783295786e-08,3.1471229788859745e-08
46,137,73,3.250733683537316e-08,3.304258963665596e-08
46,137,74,3.09998855838739e-08,3.1393000629598156e-08
46,137,75,3.082306996009948e-08,3.1362730121275995e-08
46,137,76,3.0495827980925316e-08,3.110213912804749e-08
46,137,77,2.837223187293625e-08,2.88079098076377e-08
46,137,78,2.735196002415924e-08,2.78243108414733e-08
46,137,79,2.634646202592794e-08,2.680159309764729e-08
46,137,80,2.61276505812702e-08,2.664688476816668e-08
46,137,81,2.423193975770871e-08,2.4562893177759726e-08
46,137,82,2.2193626879850326e-08,2.2415630601679837e-08
46,137,83,2.0331626703409822e-08,2.049734409981241e-08
46,137,84,1.852708321394697e-08,1.865075323348453e-08
46,137,85,1.6133022504721817e-08,1.6184733345192548e-08
46,137,86,1.4461013671251965e-08,1.4543139262301885e-08
46,137,87,1.2084671297506178e-08,1.2141865082804237e-08
46,137,88,1.0480787440182715e-08,1.0596393762440925e-08
46,137,89,9.399533521317616e-09,9.585001195522302e-09
46,137,90,8.464528626628276e-09,8.68325140956916e-09
46,137,91,7.708264703615297e-09,7.953634625912365e-09
46,137,92,7.0969338001811155e-09,7.370444497778461e-09
46,137,93,6.511495401033407e-09,6.795487124400257e-09
46,137,94,5.9430769246832105e-09,6.228546532704993e-09
46,137,95,5.914094348795362e-09,6.288523417274927e-09
46,147,0,2.1628538383021423e-08,2.197342280352288e-08
46,147,1,2.0682468749796956e-08,2.0992136084974078e-08
46,147,2,2.049979170790084e-08,2.0857935587037524e-08
46,147,3,2.097936381475346e-08,2.144326667619101e-08
46,147,4,2.1353858330012965e-08,2.1845729808456227e-08
46,147,5,2.147137377617181e-08,2.1943477659935873e-08
46,147,6,2.187916639962567e-08,2.238899260431637e-08
46,147,7,2.146532519006067e-08,2.187904885042613e-08
46,147,8,2.218355002296668e-08,2.272030612260334e-08
46,147,9,2.334680195264366e-08,2.400082035891593e-08
46,147,10,2.473998467027172e-08,2.549473430979443e-08
46,147,11,2.549095503255605e-08,2.6201313896301315e-08
46,147,12,2.807363889099912e-08,2.9126234271648066e-08
46,147,13,2.955674069209102e-08,3.057011983831348e-08
46,147,14,3.3744026487966816e-08,3.517267622987763e-08
46,147,15,3.8059926356359686e-08,3.9433849102765706e-08
46,147,16,5.415428452025528e-08,5.614740318515832e-08
46,147,17,6.678250778768824e-08,6.753782394453012e-08
46,147,18,7.440316582459083e-08,7.365087963118189e-08
46,147,19,8.235451316555842e-08,8.081183354435861e-08
46,147,20,9.269232184756782e-08,9.14886593567088e-08
46,147,21,9.244139029772336e-08,9.098663940332319e-08
46,147,22,9.237738244488591e-08,9.172622911224337e-08
46,147,23,9.222623458329804e-08,9.26852456589744e-08
46,147,24,9.09600156653867e-08,9.255985672362854e-08
46,147,25,8.710957984450762e-08,8.89538604581519e-08
46,147,26,8.311688718364019e-08,8.526986075563237e-08
46,147,27,7.815691809888448e-08,8.047334958127816e-08
46,147,28,7.208535083083611e-08,7.418843636641803e-08
46,147,29,6.910986679632691e-08,7.15815074575632e-08
46,147,30,6.978715271464819e-08,7.353483093275326e-08
46,147,31,6.623402864364136e-08,6.941463119580771e-08
46,147,32,6.578984139589406e-08,6.94558578012705e-08
46,147,33,6.371917666246618e-08,6.71177488587027e-08
46,147,34,6.366186201464674e-08,6.743995896452137e-08
46,147,35,6.283839454855611e-08,6.595366856820828e-08
46,147,36,6.365610336588057e-08,6.654606636569138e-08
46,147,37,6.459079071076401e-08,6.718858705512254e-08
46,147,38,6.552243305216199e-08,6.785311743029432e-08
46,147,39,6.470956526692662e-08,7.44630140186997e-08
46,147,40,6.149364972091176e-08,8.689460276323224e-08
46,147,41,5.9546868425713884e-08,8.764056449311886e-08
46,147,42,6.04503553290614e-08,8.994989249971885e-08
46,147,43,6.096535421461213e-08,8.709055726585646e-08
46,147,44,6.040795854853065e-08,8.169083659526066e-08
46,147,45,5.972044277505195e-08,7.509534032806853e-08
46,147,46,5.875156012732918e-08,6.886079966655911e-08
46,147,47,5.672862585064109e-08,5.974232587802053e-08
46,147,48,5.8131402139866006e-08,5.8202311720156885e-08
46,147,49,6.105458427892174e-08,6.240980426897025e-08
46,147,50,6.245727179367278e-08,6.469978289236344e-08
46,147,51,6.17926093193083e-08,6.407176358913524e-08
46,147,52,6.164008367962048e-08,6.395894633359767e-08
46,147,53,6.075488969553566e-08,6.268081803595393e-08
46,147,54,6.264082835771845e-08,6.512370788469557e-08
46,147,55,6.413612961900239e-08,6.680762436317433e-08
46,147,56,6.581178003603472e-08,6.868339057219952e-08
46,147,57,6.672076146782557e-08,6.930510491887087e-08
46,147,58,6.802002938330332e-08,7.048118373653711e-08
46,147,59,7.116551772358426e-08,7.333968966849458e-08
46,147,60,7.53784868030849e-08,7.725635194077984e-08
46,147,61,8.141791020890854e-08,8.319243786913955e-08
46,147,62,8.81508840401557e-08,8.993446598548616e-08
46,147,63,9.679608006622764e-08,9.827443102350397e-08
46,147,64,9.919951551168316e-08,9.879865550677103e-08
46,147,65,2.1323704781084363e-09,6.7988668861485024e-09
46,147,66,2.40437707070551e-09,7.836856164011863e-09
46,147,67,2.6469465508327517e-09,8.822300251454251e-09
46,147,68,2.7540548140636556e-09,9.317084465054748e-09
46,147,69,2.8710541062626493e-09,9.86683484915929e-09
46,147,70,3.0437095205337883e-09,1.0642598885501897e-08
46,147,71,3.158920954676736e-09,1.1196209098729426e-08
46,147,72,3.0720924155264173e-09,1.0994191529389852e-08
46,147,73,2.9794895196888493e-09,1.077355510359368e-08
46,147,74,2.827595284651818e-09,1.0281996226657597e-08
46,147,75,2.734991634209538e-09,9.352423002706445e-09
46,147,76,2.6077272285984776e-09,8.631937664649314e-09
46,147,77,2.6385573066722845e-09,8.649401611604546e-09
46,147,78,2.440748384652247e-09,8.05210967347314e-09
46,147,79,2.182695682181879e-09,7.289218673101061e-09
46,147,80,2.0087129095486267e-09,6.781346317819015e-09
46,147,81,9.348341279032113e-08,9.074857199031783e-08
46,147,82,8.07114473259235e-08,7.877406699163814e-08
46,147,83,7.177792458491761e-08,7.053652807675892e-08
46,147,84,6.146813832236253e-08,6.073409851425904e-08
46,147,85,5.3819254009976336e-08,5.357052801358009e-08
