candidate_id,worst_seed_risk,mean_seed_risk,worst_seed_pf_fail_rate,mean_daily_loss_mwh,maximum_seed_loss_mwh,mean_intervention_rate,projection_failure_steps,worst_vmin,worst_vmax,raw_worst_vmin,raw_worst_vmax,pv_s_scale,svc_q_scale,cap_total_mvar,selection_role,resource_index,robust_feasible
961,0.0,0.0,0.0,1.015979111484129,1.077093112811575,0.0,0,0.9509629102677966,1.026344519307104,0.9509629102677966,1.026344519307104,1.0368421052631578,0.7421052631578947,0.5,refine_candidate,89.94736842105263,1
962,0.0,0.0,0.0,1.0443413400892532,1.103284509445072,0.0,0,0.951914186179162,1.026375119992493,0.951914186179162,1.026375119992493,1.0368421052631578,0.7842105263157895,0.5,refine_candidate,92.05263157894737,1
980,0.0,0.0,0.0,1.0070234029357341,1.0775452798190164,0.00011574074074074,0,0.950503229855335,1.0260747331482585,0.9500075743117632,1.0260747331482585,1.0789473684210527,0.7,0.5,refine_candidate,89.94736842105263,1
981,0.0,0.0,0.0,1.0325467463580489,1.1011717728235384,0.0,0,0.9511987969468492,1.0261145099490268,0.9511987969468492,1.0261145099490268,1.0789473684210527,0.7421052631578947,0.5,refine_candidate,92.05263157894737,1
1000,0.0,0.0,0.0,1.0241551312571808,1.102612439300682,0.00011574074074074,0,0.9505025614719482,1.0262053906484232,0.9502392623491188,1.0262053906484232,1.1210526315789473,0.7,0.5,refine_candidate,92.05263157894737,1
1200,0.0,0.0,0.0,0.9372270448262938,0.973181364716824,0.00034722222222221996,0,0.9505000008910622,1.035493532516083,0.949143527411609,1.035493532516083,0.7,0.7,0.75,refine_candidate,71.5,1
1201,0.0,0.0,0.0,0.9636601874888879,1.0052623451971319,0.00011574074074074,0,0.9505009786484347,1.0357038100609164,0.9503070898726644,1.0357038100609164,0.7,0.7421052631578947,0.75,refine_candidate,73.60526315789474,1
1202,0.0,0.0,0.0,0.9931690420864502,1.0418967441779123,0.0,0,0.951260234739834,1.0358965572941297,0.951260234739834,1.0358965572941297,0.7,0.7842105263157895,0.75,refine_candidate,75.71052631578948,1
1203,0.0,0.0,0.0,1.0257049731071473,1.0820062441483664,0.0,0,0.9521760527018668,1.0360510589795509,0.9521760527018668,1.0360510589795509,0.7,0.8263157894736841,0.75,refine_candidate,77.8157894736842,1
1204,0.0,0.0,0.0,1.0612657554867289,1.1255706510356376,0.0,0,0.9530896776028696,1.0361870095567385,0.9530896776028696,1.0361870095567385,0.7,0.8684210526315789,0.75,refine_candidate,79.92105263157895,1
1205,0.0,0.0,0.0,1.0998272385052117,1.1725392065406282,0.0,0,0.95400029273315,1.0363273674845224,0.95400029273315,1.0363273674845224,0.7,0.9105263157894736,0.75,refine_candidate,82.02631578947368,1
1206,0.0,0.0,0.0,1.1413442826571774,1.2228372890978336,0.0,0,0.9549087922201466,1.0364661143376577,0.9549087922201466,1.0364661143376577,0.7,0.9526315789473684,0.75,refine_candidate,84.13157894736841,1
1207,0.0,0.0,0.0,1.1857757737185253,1.2764035236136022,0.0,0,0.955808109611972,1.0365987254529117,0.955808109611972,1.0365987254529117,0.7,0.9947368421052631,0.75,refine_candidate,86.23684210526315,1
1208,0.0,0.0,0.0,1.2330758782537428,1.3331728595851395,0.0,0,0.9566995110072306,1.0367314278783657,0.9566995110072306,1.0367314278783657,0.7,1.0368421052631578,0.75,refine_candidate,88.34210526315789,1
1209,0.0,0.0,0.0,1.2832042052722419,1.3931108894472086,0.0,0,0.9575802535045892,1.0369465981822452,0.9575802535045892,1.0369465981822452,0.7,1.0789473684210527,0.75,refine_candidate,90.44736842105263,1
1220,0.0,0.0,0.0,0.9474871641426864,0.9892783604587808,0.00023148148148148,0,0.9505000008301184,1.034219441082727,0.9493481129719424,1.034219441082727,0.7421052631578947,0.7,0.75,refine_candidate,73.60526315789474,1
1221,0.0,0.0,0.0,0.9741144372793208,1.014520269004161,0.0,0,0.9505150382343228,1.0344139135443162,0.9505150382343228,1.0344139135443162,0.7421052631578947,0.7421052631578947,0.75,refine_candidate,75.71052631578947,1
1222,0.0,0.0,0.0,1.003785798880564,1.0489259469992076,0.0,0,0.9514697145298282,1.0345816720789789,0.9514697145298282,1.0345816720789789,0.7421052631578947,0.7842105263157895,0.75,refine_candidate,77.8157894736842,1
1223,0.0,0.0,0.0,1.0364750706665007,1.089030863162156,0.0,0,0.952389317714612,1.03471812016543,0.952389317714612,1.03471812016543,0.7421052631578947,0.8263157894736841,0.75,refine_candidate,79.92105263157893,1
1224,0.0,0.0,0.0,1.0721806485580372,1.1325753880703953,0.0,0,0.9533060923714276,1.0348449250138307,0.9533060923714276,1.0348449250138307,0.7421052631578947,0.8684210526315789,0.75,refine_candidate,82.02631578947367,1
1225,0.0,0.0,0.0,1.1108623563826978,1.1795137243609493,0.0,0,0.9542196374823948,1.034972888014292,0.9542196374823948,1.034972888014292,0.7421052631578947,0.9105263157894736,0.75,refine_candidate,84.13157894736841,1
1226,0.0,0.0,0.0,1.1524764876654137,1.2297652002808281,0.0,0,0.9551306453154468,1.035103855178995,0.9551306453154468,1.035103855178995,0.7421052631578947,0.9526315789473684,0.75,refine_candidate,86.23684210526315,1
1227,0.0,0.0,0.0,1.1969855931281839,1.2832668472048023,0.0,0,0.9560283450440884,1.035230601574756,0.9560283450440884,1.035230601574756,0.7421052631578947,0.9947368421052631,0.75,refine_candidate,88.34210526315789,1
1228,0.0,0.0,0.0,1.2443592864345225,1.3399654540642933,0.0,0,0.9569214761647622,1.0353477924537178,0.9569214761647622,1.0353477924537178,0.7421052631578947,1.0368421052631578,0.75,refine_candidate,90.44736842105263,1
1240,0.0,0.0,0.0,0.9585018044161625,1.0063763893719433,0.00023148148148148,0,0.950500000641489,1.0330156411000946,0.9495530052078548,1.0330156411000946,0.7842105263157895,0.7,0.75,refine_candidate,75.71052631578948,1
1241,0.0,0.0,0.0,0.9853069898631476,1.031818512767256,0.0,0,0.9507272048265092,1.033157236933948,0.9507272048265092,1.033157236933948,0.7842105263157895,0.7421052631578947,0.75,refine_candidate,77.8157894736842,1
1242,0.0,0.0,0.0,1.015146001166235,1.059946317317673,0.0,0,0.951679967139653,1.0332944534781623,0.951679967139653,1.0332944534781623,0.7842105263157895,0.7842105263157895,0.75,refine_candidate,79.92105263157895,1
1243,0.0,0.0,0.0,1.0479931095930517,1.0964559694518874,0.0,0,0.9526016300015536,1.033402203354916,0.9526016300015536,1.033402203354916,0.7842105263157895,0.8263157894736841,0.75,refine_candidate,82.02631578947367,1
1244,0.0,0.0,0.0,1.0838337070560111,1.1399779003286719,0.0,0,0.953521460464596,1.0335086345172753,0.953521460464596,1.0335086345172753,0.7842105263157895,0.8684210526315789,0.75,refine_candidate,84.13157894736841,1
1245,0.0,0.0,0.0,1.1226207192759678,1.1868717971112293,0.0,0,0.9544388942736902,1.033625897474178,0.9544388942736902,1.033625897474178,0.7842105263157895,0.9105263157894736,0.75,refine_candidate,86.23684210526315,1
1246,0.0,0.0,0.0,1.1643183295811979,1.2370592092968427,0.0,0,0.9553516228222444,1.0337445203163205,0.9553516228222444,1.0337445203163205,0.7842105263157895,0.9526315789473684,0.75,refine_candidate,88.34210526315789,1
