candidate_id,risk,pf_fail_rate,mean_daily_loss_mwh,mean_intervention_rate,projection_failure_steps,worst_vmin,worst_vmax,raw_worst_vmin,raw_worst_vmax,seed,pv_s_scale,svc_q_scale,cap_total_mvar,selection_role,resource_index
404,0.0,0.0,0.9220326659452363,0.0,0,0.9507050438990996,1.0338334590840237,0.9507050438990996,1.0338334590840237,42,0.7,0.8684210526315789,0.25,refine_candidate,78.92105263157895
405,0.0,0.0,0.9496327729052492,0.0,0,0.951606884264704,1.0339211951830558,0.951606884264704,1.0339211951830558,42,0.7,0.9105263157894736,0.25,refine_candidate,81.02631578947368
406,0.0,0.0,0.9801535183698545,0.0,0,0.9525040277842,1.0339968774317143,0.9525040277842,1.0339968774317143,42,0.7,0.9526315789473684,0.25,refine_candidate,83.13157894736841
407,0.0,0.0,1.013608391488589,0.0,0,0.9534037556733086,1.0340522669919556,0.9534037556733086,1.0340522669919556,42,0.7,0.9947368421052631,0.25,refine_candidate,85.23684210526315
408,0.0,0.0,1.0500214823143696,0.0,0,0.9542970661279672,1.034103056480595,0.9542970661279672,1.034103056480595,42,0.7,1.0368421052631578,0.25,refine_candidate,87.34210526315789
409,0.0,0.0,1.0893956195214514,0.0,0,0.9551766922679684,1.0341688963118791,0.9551766922679684,1.0341688963118791,42,0.7,1.0789473684210527,0.25,refine_candidate,89.44736842105263
410,0.0,0.0,1.131699367795627,0.0,0,0.956052628312707,1.034268598851393,0.956052628312707,1.034268598851393,42,0.7,1.1210526315789473,0.25,refine_candidate,91.55263157894737
420,0.0,0.0,0.8498351833756194,0.0017361111111111002,0,0.9505000006287336,1.032413942577491,0.947000911460564,1.032413942577491,42,0.7421052631578947,0.7,0.25,refine_candidate,72.60526315789474
421,0.0,0.0,0.8660748192498016,0.00138888888888888,0,0.9505000005666456,1.0324792027522898,0.948147423120002,1.0324792027522898,42,0.7421052631578947,0.7421052631578947,0.25,refine_candidate,74.71052631578947
422,0.0,0.0,0.8852941837342728,0.00069444444444444,0,0.9505000007365946,1.0325452765490035,0.9491322480457884,1.0325452765490035,42,0.7421052631578947,0.7842105263157895,0.25,refine_candidate,76.8157894736842
423,0.0,0.0,0.9074695350915216,0.00034722222222222,0,0.9505015887517536,1.0326165391096396,0.9500364444888652,1.0326165391096396,42,0.7421052631578947,0.8263157894736841,0.25,refine_candidate,78.92105263157893
424,0.0,0.0,0.9325519680026998,0.0,0,0.950941272879377,1.0326904947835531,0.950941272879377,1.0326904947835531,42,0.7421052631578947,0.8684210526315789,0.25,refine_candidate,81.02631578947367
425,0.0,0.0,0.9605249875619519,0.0,0,0.9518447046680002,1.0327619333510762,0.9518447046680002,1.0327619333510762,42,0.7421052631578947,0.9105263157894736,0.25,refine_candidate,83.13157894736841
426,0.0,0.0,0.9914037911636214,0.0,0,0.9527445444497996,1.0328322617113337,0.9527445444497996,1.0328322617113337,42,0.7421052631578947,0.9526315789473684,0.25,refine_candidate,85.23684210526315
427,0.0,0.0,1.025196119094391,0.0,0,0.9536442607362606,1.032879924777035,0.9536442607362606,1.032879924777035,42,0.7421052631578947,0.9947368421052631,0.25,refine_candidate,87.34210526315789
428,0.0,0.0,1.0619461030586064,0.0,0,0.9545308166361858,1.0329492231174575,0.9545308166361858,1.0329492231174575,42,0.7421052631578947,1.0368421052631578,0.25,refine_candidate,89.44736842105263
429,0.0,0.0,1.1016471409479827,0.0,0,0.9554127998854752,1.0330225178928645,0.9554127998854752,1.0330225178928645,42,0.7421052631578947,1.0789473684210527,0.25,refine_candidate,91.55263157894737
440,0.0,0.0,0.8598814762090135,0.0017361111111111002,0,0.9505000006497186,1.031362718943977,0.9472375291389794,1.031362718943977,42,0.7842105263157895,0.7,0.25,refine_candidate,74.71052631578948
441,0.0,0.0,0.8765129564944343,0.00104166666666666,0,0.9505000005856457,1.031416450629212,0.9483862853622972,1.031416450629212,42,0.7842105263157895,0.7421052631578947,0.25,refine_candidate,76.8157894736842
442,0.0,0.0,0.8961433200088249,0.00069444444444444,0,0.9505000007586916,1.0314696358033364,0.9493669820633348,1.0314696358033364,42,0.7842105263157895,0.7842105263157895,0.25,refine_candidate,78.92105263157895
443,0.0,0.0,0.9187197556394152,0.00034722222222222,0,0.9505013886963024,1.031507842055056,0.9502738996147584,1.031507842055056,42,0.7842105263157895,0.8263157894736841,0.25,refine_candidate,81.02631578947367
444,0.0,0.0,0.9441849571079322,0.0,0,0.9511823958563512,1.0315516723978173,0.9511823958563512,1.0315516723978173,42,0.7842105263157895,0.8684210526315789,0.25,refine_candidate,83.13157894736841
445,0.0,0.0,0.9725332128102547,0.0,0,0.9520893780621584,1.031616108547841,0.9520893780621584,1.031616108547841,42,0.7842105263157895,0.9105263157894736,0.25,refine_candidate,85.23684210526315
446,0.0,0.0,1.003774496226652,0.0,0,0.9529923452167331,1.0316819778028,0.9529923452167331,1.0316819778028,42,0.7842105263157895,0.9526315789473684,0.25,refine_candidate,87.34210526315789
447,0.0,0.0,1.0379176216382873,0.0,0,0.953893842455473,1.0317540126325162,0.953893842455473,1.0317540126325162,42,0.7842105263157895,0.9947368421052631,0.25,refine_candidate,89.44736842105263
448,0.0,0.0,1.0749980821759253,0.0,0,0.9547732510945184,1.0318234671180744,0.9547732510945184,1.0318234671180744,42,0.7842105263157895,1.0368421052631578,0.25,refine_candidate,91.55263157894737
460,0.0,0.0,0.8710141157989946,0.0017361111111111002,0,0.9505000012682114,1.0303134278757666,0.9474746461568894,1.0303134278757666,42,0.8263157894736841,0.7,0.25,refine_candidate,76.8157894736842
461,0.0,0.0,0.8880540241751812,0.00104166666666666,0,0.9505000006089982,1.030374012999882,0.9486275665868916,1.030374012999882,42,0.8263157894736841,0.7421052631578947,0.25,refine_candidate,78.92105263157893
462,0.0,0.0,0.9080985294184108,0.00069444444444444,0,0.9505000004731132,1.0304112881358174,0.9496035342893516,1.0304112881358174,42,0.8263157894736841,0.7842105263157895,0.25,refine_candidate,81.02631578947367
463,0.0,0.0,0.9310801150289216,0.0,0,0.950513978301186,1.0304335333743158,0.950513978301186,1.0304335333743158,42,0.8263157894736841,0.8263157894736841,0.25,refine_candidate,83.13157894736841
464,0.0,0.0,0.9569383186233072,0.0,0,0.9514293829977952,1.0304569119700535,0.9514293829977952,1.0304569119700535,42,0.8263157894736841,0.8684210526315789,0.25,refine_candidate,85.23684210526315
465,0.0,0.0,0.9856660672599956,0.0,0,0.9523409061218584,1.0305033412776816,0.9523409061218584,1.0305033412776816,42,0.8263157894736841,0.9105263157894736,0.25,refine_candidate,87.34210526315789
466,0.0,0.0,1.0172699688586657,0.0,0,0.9532479776937614,1.0305523045910288,0.9532479776937614,1.0305523045910288,42,0.8263157894736841,0.9526315789473684,0.25,refine_candidate,89.44736842105263
467,0.0,0.0,1.0517683636404562,0.0,0,0.9541440763110344,1.030618710670691,0.9541440763110344,1.030618710670691,42,0.8263157894736841,0.9947368421052631,0.25,refine_candidate,91.55263157894737
480,0.0,0.0,0.8832347337462344,0.00138888888888888,0,0.9505000011439574,1.029254715086249,0.9477131799465952,1.029254715086249,42,0.8684210526315789,0.7,0.25,refine_candidate,78.92105263157895
481,0.0,0.0,0.9007002350999327,0.00104166666666666,0,0.9505000004385032,1.0293063830840303,0.948872381148774,1.0293063830840303,42,0.8684210526315789,0.7421052631578947,0.25,refine_candidate,81.02631578947367
482,0.0,0.0,0.9211627082293526,0.00069444444444444,0,0.9505001117026898,1.0293452764299278,0.9498451180607504,1.0293452764299278,42,0.8684210526315789,0.7842105263157895,0.25,refine_candidate,83.13157894736841
483,0.0,0.0,0.9445492971122765,0.0,0,0.9507632268498688,1.029355117867329,0.9507632268498688,1.029355117867329,42,0.8684210526315789,0.8263157894736841,0.25,refine_candidate,85.23684210526315
484,0.0,0.0,0.9708029825054777,0.0,0,0.9516811333132038,1.029359112880864,0.9516811333132038,1.029359112880864,42,0.8684210526315789,0.8684210526315789,0.25,refine_candidate,87.34210526315789
485,0.0,0.0,0.9999149173528876,0.0,0,0.9525954630593548,1.0293770446365005,0.9525954630593548,1.0293770446365005,42,0.8684210526315789,0.9105263157894736,0.25,refine_candidate,89.44736842105263
486,0.0,0.0,1.0318899048919563,0.0,0,0.9535041679628212,1.0294196596047205,0.9535041679628212,1.0294196596047205,42,0.8684210526315789,0.9526315789473684,0.25,refine_candidate,91.55263157894737
500,0.0,0.0,0.8965399246801639,0.00138888888888888,0,0.9505000015653692,1.0281863445456985,0.9479594111981976,1.0281863445456985,42,0.9105263157894736,0.7,0.25,refine_candidate,81.02631578947368
501,0.0,0.0,0.9144468041367312,0.00069444444444444,0,0.950500000720781,1.028223712345658,0.9491241030235524,1.028223712345658,42,0.9105263157894736,0.7421052631578947,0.25,refine_candidate,83.13157894736841
502,0.0,0.0,0.935328206015416,0.00034722222222222,0,0.9505023358063392,1.0282542428207102,0.9500921081030111,1.0282542428207102,42,0.9105263157894736,0.7842105263157895,0.25,refine_candidate,85.23684210526315
503,0.0,0.0,0.9591166868244209,0.0,0,0.9510153472922664,1.0282680990165107,0.9510153472922664,1.0282680990165107,42,0.9105263157894736,0.8263157894736841,0.25,refine_candidate,87.34210526315789
504,0.0,0.0,0.9857623824359663,0.0,0,0.951938157470481,1.028255637908216,0.951938157470481,1.028255637908216,42,0.9105263157894736,0.8684210526315789,0.25,refine_candidate,89.44736842105263
505,0.0,0.0,1.0152569789683599,0.0,0,0.95285582909055,1.0282848776042146,0.95285582909055,1.0282848776042146,42,0.9105263157894736,0.9105263157894736,0.25,refine_candidate,91.55263157894737
520,0.0,0.0,0.9109035995768799,0.00138888888888888,0,0.9505000010695236,1.0271328979295808,0.9482090988397502,1.0271328979295808,42,0.9526315789473684,0.7,0.25,refine_candidate,83.13157894736841
521,0.0,0.0,0.9292573085239264,0.00069444444444444,0,0.9505000008097328,1.0271291658701511,0.949380141848189,1.0271291658701511,42,0.9526315789473684,0.7421052631578947,0.25,refine_candidate,85.23684210526315
522,0.0,0.0,0.9505685654977373,0.00034722222222222,0,0.9505014208729048,1.02714244841046,0.9503453529458836,1.02714244841046,42,0.9526315789473684,0.7842105263157895,0.25,refine_candidate,87.34210526315789
523,0.0,0.0,0.9747604926243869,0.0,0,0.951272860904175,1.027173952846252,0.951272860904175,1.027173952846252,42,0.9526315789473684,0.8263157894736841,0.25,refine_candidate,89.44736842105263
524,0.0,0.0,1.0017893597997314,0.0,0,0.952199141404836,1.0272179257779217,0.952199141404836,1.0272179257779217,42,0.9526315789473684,0.8684210526315789,0.25,refine_candidate,91.55263157894737
540,0.0,0.0,0.926279997479092,0.00138888888888888,0,0.9505000012571888,1.0261544697231906,0.9484628728145442,1.0261544697231906,42,0.9947368421052631,0.7,0.25,refine_candidate,85.23684210526315
541,0.0,0.0,0.9450903174732278,0.00069444444444444,0,0.9505012267174552,1.0261362018280729,0.9496398517817208,1.0261362018280729,42,0.9947368421052631,0.7421052631578947,0.25,refine_candidate,87.34210526315789
542,0.0,0.0,0.9668395497437133,0.0,0,0.9506028443246128,1.0261332205135156,0.9506028443246128,1.0261332205135156,42,0.9947368421052631,0.7842105263157895,0.25,refine_candidate,89.44736842105263
543,0.0,0.0,0.9914419857275278,0.0,0,0.9515364390711538,1.0261319590483386,0.9515364390711538,1.0261319590483386,42,0.9947368421052631,0.8263157894736841,0.25,refine_candidate,91.55263157894737
560,0.0,0.0,0.9426333736215057,0.00104166666666666,0,0.9505000013471968,1.0251647497960237,0.9487146850344031,1.0251647497960237,42,1.0368421052631578,0.7,0.25,refine_candidate,87.34210526315789
561,0.0,0.0,0.9619069421293797,0.00034722222222222,0,0.9505029005090329,1.0251422093339828,0.949897836289088,1.0251422093339828,42,1.0368421052631578,0.7421052631578947,0.25,refine_candidate,89.44736842105263
562,0.0,0.0,0.9841023031035937,0.0,0,0.9508597480594488,1.0251265193425714,0.9508597480594488,1.0251265193425714,42,1.0368421052631578,0.7842105263157895,0.25,refine_candidate,91.55263157894737
580,0.0,0.0,0.9599136352686543,0.00069444444444444,0,0.9505000014266995,1.024180276967577,0.9489537434101868,1.024180276967577,42,1.0789473684210527,0.7,0.25,refine_candidate,89.44736842105263
581,0.0,0.0,0.9796708089169252,0.00034722222222222,0,0.9505028798494788,1.0241492972888264,0.9501451635837852,1.0241492972888264,42,1.0789473684210527,0.7421052631578947,0.25,refine_candidate,91.55263157894737
600,0.0,0.0,0.9780490001928784,0.00069444444444444,0,0.950500001805623,1.0231916086821564,0.9491973033959086,1.0231916086821564,42,1.1210526315789473,0.7,0.25,refine_candidate,91.55263157894737
800,0.0,0.0,0.839255862680727,0.00138888888888888,0,0.9505000003839968,1.034556030979255,0.947951275195824,1.034556030979255,42,0.7,0.7,0.5,refine_candidate,71.0
801,0.0,0.0,0.8577725912330096,0.00069444444444444,0,0.9505000006969015,1.034648725474557,0.9490992099532104,1.034648725474557,42,0.7,0.7421052631578947,0.5,refine_candidate,73.10526315789474
802,0.0,0.0,0.8792681646746332,0.00034722222222222,0,0.9505014232407204,1.034740350010285,0.9500688887401296,1.034740350010285,42,0.7,0.7842105263157895,0.5,refine_candidate,75.21052631578948
803,0.0,0.0,0.9037004482123996,0.0,0,0.95097483572593,1.0348245420266529,0.95097483572593,1.0348245420266529,42,0.7,0.8263157894736841,0.5,refine_candidate,77.3157894736842
804,0.0,0.0,0.9310264699753029,0.0,0,0.9518824558869204,1.0348856858273183,0.9518824558869204,1.0348856858273183,42,0.7,0.8684210526315789,0.5,refine_candidate,79.42105263157895
805,0.0,0.0,0.9612364871429206,0.0,0,0.952792151098252,1.03494924072809,0.952792151098252,1.03494924072809,42,0.7,0.9105263157894736,0.5,refine_candidate,81.52631578947368
806,0.0,0.0,0.9943559700006882,0.0,0,0.953700527688788,1.0350258278418738,0.953700527688788,1.0350258278418738,42,0.7,0.9526315789473684,0.5,refine_candidate,83.63157894736841
807,0.0,0.0,1.0304195914890744,0.0,0,0.9546004686250924,1.0351065459340705,0.9546004686250924,1.0351065459340705,42,0.7,0.9947368421052631,0.5,refine_candidate,85.73684210526315
808,0.0,0.0,1.0694554333843833,0.0,0,0.9554865177964016,1.0351882983651566,0.9554865177964016,1.0351882983651566,42,0.7,1.0368421052631578,0.5,refine_candidate,87.84210526315789
809,0.0,0.0,1.1114477818021442,0.0,0,0.9563647239158772,1.0352943179571774,0.9563647239158772,1.0352943179571774,42,0.7,1.0789473684210527,0.5,refine_candidate,89.94736842105263
820,0.0,0.0,0.8476436283467753,0.00138888888888888,0,0.9505000013091348,1.033418784046681,0.9481777068809718,1.033418784046681,42,0.7421052631578947,0.7,0.5,refine_candidate,73.10526315789474
821,0.0,0.0,0.8664753234792054,0.00069444444444444,0,0.9505000006144124,1.0335050741697114,0.9493270326657128,1.0335050741697114,42,0.7421052631578947,0.7421052631578947,0.5,refine_candidate,75.21052631578947
822,0.0,0.0,0.8882785466032485,0.00034722222222222,0,0.9505012241262816,1.0335764246243635,0.9502913911274292,1.0335764246243635,42,0.7421052631578947,0.7842105263157895,0.5,refine_candidate,77.3157894736842
823,0.0,0.0,0.9130120613555299,0.0,0,0.951199401554344,1.0336195084062236,0.951199401554344,1.0336195084062236,42,0.7421052631578947,0.8263157894736841,0.5,refine_candidate,79.42105263157893
824,0.0,0.0,0.9406207827569367,0.0,0,0.9521138454485822,1.033659032487758,0.9521138454485822,1.033659032487758,42,0.7421052631578947,0.8684210526315789,0.5,refine_candidate,81.52631578947367
825,0.0,0.0,0.9710977554747291,0.0,0,0.9530275330763652,1.0337069692197516,0.9530275330763652,1.0337069692197516,42,0.7421052631578947,0.9105263157894736,0.5,refine_candidate,83.63157894736841
826,0.0,0.0,1.0044751245323598,0.0,0,0.9539369179108268,1.0337709884076502,0.9539369179108268,1.0337709884076502,42,0.7421052631578947,0.9526315789473684,0.5,refine_candidate,85.73684210526315
827,0.0,0.0,1.0407846483249237,0.0,0,0.9548372939665128,1.0338550791460706,0.9548372939665128,1.0338550791460706,42,0.7421052631578947,0.9947368421052631,0.5,refine_candidate,87.84210526315789
828,0.0,0.0,1.0800442077275751,0.0,0,0.9557184116931464,1.0339568712705396,0.9557184116931464,1.0339568712705396,42,0.7421052631578947,1.0368421052631578,0.5,refine_candidate,89.94736842105263
840,0.0,0.0,0.8569993522395511,0.00104166666666666,0,0.9505000009473769,1.0322845633969733,0.9484052598247668,1.0322845633969733,42,0.7842105263157895,0.7,0.5,refine_candidate,75.21052631578948
841,0.0,0.0,0.8761558091881464,0.00069444444444444,0,0.950500000603948,1.0323620114374974,0.9495579310745867,1.0323620114374974,42,0.7842105263157895,0.7421052631578947,0.5,refine_candidate,77.3157894736842
842,0.0,0.0,0.8982657381075841,0.0,0,0.9505177684302606,1.0324197551509988,0.9505177684302606,1.0324197551509988,42,0.7842105263157895,0.7842105263157895,0.5,refine_candidate,79.42105263157895
843,0.0,0.0,0.9232955570485522,0.0,0,0.951431176311287,1.0324626501845964,0.951431176311287,1.0324626501845964,42,0.7842105263157895,0.8263157894736841,0.5,refine_candidate,81.52631578947367
844,0.0,0.0,0.9512004660992138,0.0,0,0.9523506438274036,1.0324842275733002,0.9523506438274036,1.0324842275733002,42,0.7842105263157895,0.8684210526315789,0.5,refine_candidate,83.63157894736841
845,0.0,0.0,0.9819604574925476,0.0,0,0.9532664344282638,1.0325118232512251,0.9532664344282638,1.0325118232512251,42,0.7842105263157895,0.9105263157894736,0.5,refine_candidate,85.73684210526315
846,0.0,0.0,1.015602668623529,0.0,0,0.9541783569055456,1.0325638337833642,0.9541783569055456,1.0325638337833642,42,0.7842105263157895,0.9526315789473684,0.5,refine_candidate,87.84210526315789
847,0.0,0.0,1.0521628185023153,0.0,0,0.9550790196356383,1.032639551357837,0.9550790196356383,1.032639551357837,42,0.7842105263157895,0.9947368421052631,0.5,refine_candidate,89.94736842105263
860,0.0,0.0,0.8673241345739002,0.00104166666666666,0,0.9505000009799272,1.0311439071012176,0.948634242018476,1.0311439071012176,42,0.8263157894736841,0.7,0.5,refine_candidate,77.3157894736842
861,0.0,0.0,0.8868150027195859,0.00069444444444444,0,0.9505003125242606,1.031213296190601,0.9497900411450544,1.031213296190601,42,0.8263157894736841,0.7421052631578947,0.5,refine_candidate,79.42105263157893
862,0.0,0.0,0.9092431744468491,0.0,0,0.9507481562067144,1.0312563715265428,0.9507481562067144,1.0312563715265428,42,0.8263157894736841,0.7842105263157895,0.5,refine_candidate,81.52631578947367
863,0.0,0.0,0.9345764971389985,0.0,0,0.9516707547787564,1.0312931773811194,0.9516707547787564,1.0312931773811194,42,0.8263157894736841,0.8263157894736841,0.5,refine_candidate,83.63157894736841
864,0.0,0.0,0.9627771253747348,0.0,0,0.9525931384463652,1.0313050276719968,0.9525931384463652,1.0313050276719968,42,0.8263157894736841,0.8684210526315789,0.5,refine_candidate,85.73684210526315
865,0.0,0.0,0.9938279064378037,0.0,0,0.9535121771169942,1.03131644157938,0.9535121771169942,1.03131644157938,42,0.8263157894736841,0.9105263157894736,0.5,refine_candidate,87.84210526315789
866,0.0,0.0,1.027751293337965,0.0,0,0.9544251431012144,1.0313699417515247,0.9544251431012144,1.0313699417515247,42,0.8263157894736841,0.9526315789473684,0.5,refine_candidate,89.94736842105263
880,0.0,0.0,0.878599761995158,0.00104166666666666,0,0.9505000009787392,1.0299967526294311,0.9488666753157756,1.0299967526294311,42,0.8684210526315789,0.7,0.5,refine_candidate,79.42105263157895
881,0.0,0.0,0.8984419651244936,0.00034722222222222,0,0.950502154893535,1.0300567524947517,0.9500250284709992,1.0300567524947517,42,0.8684210526315789,0.7421052631578947,0.5,refine_candidate,81.52631578947367
882,0.0,0.0,0.921207715154257,0.0,0,0.9509820179329505,1.0300850550137512,0.9509820179329505,1.0300850550137512,42,0.8684210526315789,0.7842105263157895,0.5,refine_candidate,83.63157894736841
883,0.0,0.0,0.9468601477202643,0.0,0,0.9519098703575471,1.0301061685223276,0.9519098703575471,1.0301061685223276,42,0.8684210526315789,0.8263157894736841,0.5,refine_candidate,85.73684210526315
884,0.0,0.0,0.975364011597728,0.0,0,0.952835275817226,1.0301288673505238,0.952835275817226,1.0301288673505238,42,0.8684210526315789,0.8684210526315789,0.5,refine_candidate,87.84210526315789
885,0.0,0.0,1.0067097565159098,0.0,0,0.95375578843277,1.0302062716362823,0.95375578843277,1.0302062716362823,42,0.8684210526315789,0.9105263157894736,0.5,refine_candidate,89.94736842105263
900,0.0,0.0,0.8908182841720592,0.00069444444444444,0,0.9505000013748952,1.0288522639209514,0.9490925599464772,1.0288522639209514,42,0.9105263157894736,0.7,0.5,refine_candidate,81.52631578947368
901,0.0,0.0,0.9110259909571446,0.00034722222222222,0,0.9505017664554024,1.028894578204438,0.9502548541811572,1.028894578204438,42,0.9105263157894736,0.7421052631578947,0.5,refine_candidate,83.63157894736841
902,0.0,0.0,0.934142609480274,0.0,0,0.9512125020606552,1.0289046537809174,0.9512125020606552,1.0289046537809174,42,0.9105263157894736,0.7842105263157895,0.5,refine_candidate,85.73684210526315
903,0.0,0.0,0.9601261273023369,0.0,0,0.9521430291995922,1.028953293985036,0.9521430291995922,1.028953293985036,42,0.9105263157894736,0.8263157894736841,0.5,refine_candidate,87.84210526315789
904,0.0,0.0,0.9889453033122985,0.0,0,0.9530702479904524,1.0290108433886551,0.9530702479904524,1.0290108433886551,42,0.9105263157894736,0.8684210526315789,0.5,refine_candidate,89.94736842105263
920,0.0,0.0,0.9039603588748715,0.00069444444444444,0,0.950500001096636,1.0277825341984157,0.9493182052894604,1.0277825341984157,42,0.9526315789473684,0.7,0.5,refine_candidate,83.63157894736841
921,0.0,0.0,0.9245446127653714,0.00034722222222222,0,0.9505000693537314,1.0277745389107749,0.9504931937990952,1.0277745389107749,42,0.9526315789473684,0.7421052631578947,0.5,refine_candidate,85.73684210526315
922,0.0,0.0,0.9480146700464388,0.0,0,0.9514460168842628,1.0278040295432906,0.9514460168842628,1.0278040295432906,42,0.9526315789473684,0.7842105263157895,0.5,refine_candidate,87.84210526315789
923,0.0,0.0,0.9743364373417869,0.0,0,0.9523791931148092,1.027840512161121,0.9523791931148092,1.027840512161121,42,0.9526315789473684,0.8263157894736841,0.5,refine_candidate,89.94736842105263
940,0.0,0.0,0.9179914664248261,0.00069444444444444,0,0.950500557678234,1.0267039141110117,0.949545139290528,1.0267039141110117,42,0.9947368421052631,0.7,0.5,refine_candidate,85.73684210526315
941,0.0,0.0,0.9389554635380385,0.0,0,0.9507274870078136,1.0266974354564655,0.9507274870078136,1.0266974354564655,42,0.9947368421052631,0.7421052631578947,0.5,refine_candidate,87.84210526315789
942,0.0,0.0,0.9627871862012046,0.0,0,0.9516834799551924,1.0266965902749114,0.9516834799551924,1.0266965902749114,42,0.9947368421052631,0.7842105263157895,0.5,refine_candidate,89.94736842105263
960,0.0,0.0,0.9328971254381302,0.00069444444444444,0,0.9505003819148636,1.0256009223847975,0.949775769306493,1.0256009223847975,42,1.0368421052631578,0.7,0.5,refine_candidate,87.84210526315789
961,0.0,0.0,0.9542312362066898,0.0,0,0.9509629102677966,1.025609685839004,0.9509629102677966,1.025609685839004,42,1.0368421052631578,0.7421052631578947,0.5,refine_candidate,89.94736842105263
962,0.0,0.0,0.978430500957224,0.0,0,0.951914186179162,1.025587436161384,0.951914186179162,1.025587436161384,42,1.0368421052631578,0.7842105263157895,0.5,refine_candidate,92.05263157894737
980,0.0,0.0,0.9486388943812257,0.00034722222222222,0,0.950503229855335,1.0245089240120884,0.9500075743117632,1.0245089240120884,42,1.0789473684210527,0.7,0.5,refine_candidate,89.94736842105263
981,0.0,0.0,0.9703597085692988,0.0,0,0.9511987969468492,1.0244872179950553,0.9511987969468492,1.0244872179950553,42,1.0789473684210527,0.7421052631578947,0.5,refine_candidate,92.05263157894737
1000,0.0,0.0,0.9651534194390021,0.00034722222222222,0,0.9505025614719482,1.023421186987436,0.9502392623491188,1.023421186987436,42,1.1210526315789473,0.7,0.5,refine_candidate,92.05263157894737
1200,0.0,0.0,0.8662767078056492,0.00069444444444444,0,0.9505000008910622,1.0354217494551523,0.949143527411609,1.0354217494551523,42,0.7,0.7,0.75,refine_candidate,71.5
1201,0.0,0.0,0.8875411405721549,0.00034722222222222,0,0.9505009786484347,1.03552802336401,0.9503070898726644,1.03552802336401,42,0.7,0.7421052631578947,0.75,refine_candidate,73.60526315789474
1202,0.0,0.0,0.9117310648147787,0.0,0,0.951260234739834,1.035638537823286,0.951260234739834,1.035638537823286,42,0.7,0.7842105263157895,0.75,refine_candidate,75.71052631578948
1203,0.0,0.0,0.9388232702012375,0.0,0,0.9521760527018668,1.0357557591270936,0.9521760527018668,1.0357557591270936,42,0.7,0.8263157894736841,0.75,refine_candidate,77.8157894736842
1204,0.0,0.0,0.968791592696272,0.0,0,0.9530896776028696,1.035855909883457,0.9530896776028696,1.035855909883457,42,0.7,0.8684210526315789,0.75,refine_candidate,79.92105263157895
1205,0.0,0.0,1.0016263207631115,0.0,0,0.95400029273315,1.0359605287708131,0.95400029273315,1.0359605287708131,42,0.7,0.9105263157894736,0.75,refine_candidate,82.02631578947368
1206,0.0,0.0,1.0373163382986184,0.0,0,0.9549087922201466,1.0360726404871652,0.9549087922201466,1.0360726404871652,42,0.7,0.9526315789473684,0.75,refine_candidate,84.13157894736841
1207,0.0,0.0,1.0759095723904981,0.0,0,0.955808109611972,1.0361572865501592,0.955808109611972,1.0361572865501592,42,0.7,0.9947368421052631,0.75,refine_candidate,86.23684210526315
1208,0.0,0.0,1.1174306845717252,0.0,0,0.9566995110072306,1.0362548040213055,0.9566995110072306,1.0362548040213055,42,0.7,1.0368421052631578,0.75,refine_candidate,88.34210526315789
1209,0.0,0.0,1.161892104500782,0.0,0,0.9575802535045892,1.0363552634105326,0.9575802535045892,1.0363552634105326,42,0.7,1.0789473684210527,0.75,refine_candidate,90.44736842105263
1220,0.0,0.0,0.8739843599693096,0.00069444444444444,0,0.9505000008301184,1.034219441082727,0.9493481129719424,1.034219441082727,42,0.7421052631578947,0.7,0.75,refine_candidate,73.60526315789474
1221,0.0,0.0,0.8955452723741665,0.0,0,0.9505150382343228,1.034308017740698,0.9505150382343228,1.034308017740698,42,0.7421052631578947,0.7421052631578947,0.75,refine_candidate,75.71052631578947
1222,0.0,0.0,0.9200011965928608,0.0,0,0.9514697145298282,1.0344035547346284,0.9514697145298282,1.0344035547346284,42,0.7421052631578947,0.7842105263157895,0.75,refine_candidate,77.8157894736842
1223,0.0,0.0,0.9473376746045399,0.0,0,0.952389317714612,1.0345068334487884,0.952389317714612,1.0345068334487884,42,0.7421052631578947,0.8263157894736841,0.75,refine_candidate,79.92105263157893
1224,0.0,0.0,0.9775376571913704,0.0,0,0.9533060923714276,1.03459950321442,0.9533060923714276,1.03459950321442,42,0.7421052631578947,0.8684210526315789,0.75,refine_candidate,82.02631578947367
1225,0.0,0.0,1.010579011714161,0.0,0,0.9542196374823948,1.0346698521415725,0.9542196374823948,1.0346698521415725,42,0.7421052631578947,0.9105263157894736,0.75,refine_candidate,84.13157894736841
1226,0.0,0.0,1.0464542945937039,0.0,0,0.9551306453154468,1.0347436491693442,0.9551306453154468,1.0347436491693442,42,0.7421052631578947,0.9526315789473684,0.75,refine_candidate,86.23684210526315
1227,0.0,0.0,1.0852055666701488,0.0,0,0.9560283450440884,1.0348269370732528,0.9560283450440884,1.0348269370732528,42,0.7421052631578947,0.9947368421052631,0.75,refine_candidate,88.34210526315789
1228,0.0,0.0,1.1268730480414695,0.0,0,0.9569214761647622,1.0349115566784115,0.9569214761647622,1.0349115566784115,42,0.7421052631578947,1.0368421052631578,0.75,refine_candidate,90.44736842105263
1240,0.0,0.0,0.8825288259065047,0.00069444444444444,0,0.950500000641489,1.0330156411000946,0.9495530052078548,1.0330156411000946,42,0.7842105263157895,0.7,0.75,refine_candidate,75.71052631578948
