candidate_id,scenario_index,pv_s_scale,svc_q_scale,cap_total_mvar,t0
2,119,0.7,0.7842105263157895,0.0,22560
2,120,0.7,0.7842105263157895,0.0,22656
2,121,0.7,0.7842105263157895,0.0,22944
2,122,0.7,0.7842105263157895,0.0,23040
2,123,0.7,0.7842105263157895,0.0,23136
2,124,0.7,0.7842105263157895,0.0,23424
2,125,0.7,0.7842105263157895,0.0,23520
2,126,0.7,0.7842105263157895,0.0,23808
2,127,0.7,0.7842105263157895,0.0,24096
2,128,0.7,0.7842105263157895,0.0,24288
2,129,0.7,0.7842105263157895,0.0,24384
2,130,0.7,0.7842105263157895,0.0,24672
2,131,0.7,0.7842105263157895,0.0,24864
2,132,0.7,0.7842105263157895,0.0,25056
2,133,0.7,0.7842105263157895,0.0,25536
2,134,0.7,0.7842105263157895,0.0,25632
2,135,0.7,0.7842105263157895,0.0,25728
2,136,0.7,0.7842105263157895,0.0,25824
2,137,0.7,0.7842105263157895,0.0,26016
2,138,0.7,0.7842105263157895,0.0,26112
2,139,0.7,0.7842105263157895,0.0,26208
2,140,0.7,0.7842105263157895,0.0,26400
2,141,0.7,0.7842105263157895,0.0,26496
2,142,0.7,0.7842105263157895,0.0,26688
2,143,0.7,0.7842105263157895,0.0,26880
2,144,0.7,0.7842105263157895,0.0,26976
2,145,0.7,0.7842105263157895,0.0,27072
2,146,0.7,0.7842105263157895,0.0,27168
2,147,0.7,0.7842105263157895,0.0,27264
2,148,0.7,0.7842105263157895,0.0,27360
2,149,0.7,0.7842105263157895,0.0,27552
2,150,0.7,0.7842105263157895,0.0,27648
2,151,0.7,0.7842105263157895,0.0,27744
2,152,0.7,0.7842105263157895,0.0,27840
2,153,0.7,0.7842105263157895,0.0,27936
2,154,0.7,0.7842105263157895,0.0,28032
2,155,0.7,0.7842105263157895,0.0,28128
2,156,0.7,0.7842105263157895,0.0,28224
2,157,0.7,0.7842105263157895,0.0,28320
2,158,0.7,0.7842105263157895,0.0,28416
2,159,0.7,0.7842105263157895,0.0,28512
2,160,0.7,0.7842105263157895,0.0,28608
2,161,0.7,0.7842105263157895,0.0,28704
2,162,0.7,0.7842105263157895,0.0,28800
2,163,0.7,0.7842105263157895,0.0,28992
2,164,0.7,0.7842105263157895,0.0,29280
2,165,0.7,0.7842105263157895,0.0,29376
2,166,0.7,0.7842105263157895,0.0,29472
2,167,0.7,0.7842105263157895,0.0,29568
2,168,0.7,0.7842105263157895,0.0,29952
2,169,0.7,0.7842105263157895,0.0,30240
2,170,0.7,0.7842105263157895,0.0,30432
2,171,0.7,0.7842105263157895,0.0,30624
2,172,0.7,0.7842105263157895,0.0,30816
2,173,0.7,0.7842105263157895,0.0,30912
2,174,0.7,0.7842105263157895,0.0,31296
2,175,0.7,0.7842105263157895,0.0,31584
2,176,0.7,0.7842105263157895,0.0,31776
2,177,0.7,0.7842105263157895,0.0,31872
2,178,0.7,0.7842105263157895,0.0,31968
2,179,0.7,0.7842105263157895,0.0,32160
2,180,0.7,0.7842105263157895,0.0,32256
2,181,0.7,0.7842105263157895,0.0,32352
2,182,0.7,0.7842105263157895,0.0,32448
2,183,0.7,0.7842105263157895,0.0,32544
2,184,0.7,0.7842105263157895,0.0,32736
2,185,0.7,0.7842105263157895,0.0,32832
2,186,0.7,0.7842105263157895,0.0,33120
2,187,0.7,0.7842105263157895,0.0,33312
2,188,0.7,0.7842105263157895,0.0,33408
2,189,0.7,0.7842105263157895,0.0,33504
2,190,0.7,0.7842105263157895,0.0,33696
2,191,0.7,0.7842105263157895,0.0,33792
2,192,0.7,0.7842105263157895,0.0,33984
2,193,0.7,0.7842105263157895,0.0,34080
2,194,0.7,0.7842105263157895,0.0,34176
2,195,0.7,0.7842105263157895,0.0,34656
2,196,0.7,0.7842105263157895,0.0,34752
2,197,0.7,0.7842105263157895,0.0,34944
2,198,0.7,0.7842105263157895,0.0,35136
2,199,0.7,0.7842105263157895,0.0,35232
20,0,0.7421052631578947,0.7,0.0,192
20,1,0.7421052631578947,0.7,0.0,384
20,2,0.7421052631578947,0.7,0.0,576
20,3,0.7421052631578947,0.7,0.0,672
20,4,0.7421052631578947,0.7,0.0,960
20,5,0.7421052631578947,0.7,0.0,1248
20,6,0.7421052631578947,0.7,0.0,1536
20,7,0.7421052631578947,0.7,0.0,1632
20,8,0.7421052631578947,0.7,0.0,1920
20,9,0.7421052631578947,0.7,0.0,2112
20,10,0.7421052631578947,0.7,0.0,2208
20,11,0.7421052631578947,0.7,0.0,2400
20,12,0.7421052631578947,0.7,0.0,2496
20,13,0.7421052631578947,0.7,0.0,2784
20,14,0.7421052631578947,0.7,0.0,2880
20,15,0.7421052631578947,0.7,0.0,2976
20,16,0.7421052631578947,0.7,0.0,3264
20,17,0.7421052631578947,0.7,0.0,3552
20,18,0.7421052631578947,0.7,0.0,3648
