candidate_id,risk,pf_fail_rate,mean_daily_loss_mwh,mean_intervention_rate,projection_failure_steps,worst_vmin,worst_vmax,raw_worst_vmin,raw_worst_vmax,seed,pv_s_scale,svc_q_scale,cap_total_mvar,selection_role,resource_index,path_fraction
401,0.0,0.0,0.8753007402853357,0.000468749999999997,0,0.9505000003737768,1.037426973880977,0.9468120503104268,1.037426973880977,44,0.7,0.7421052631578947,0.25,optimiser_candidate,72.60526315789474,
420,0.0,0.0,0.8694165959880317,0.000937499999999994,0,0.9505000010255004,1.0362250984861163,0.9459140693956534,1.0362250984861163,44,0.7421052631578947,0.7,0.25,optimiser_candidate,72.60526315789474,
421,0.0,0.0,0.8880667679750321,0.000416666666666664,0,0.95050000053975,1.0364192789461983,0.9470684369111606,1.0364192789461983,44,0.7421052631578947,0.7421052631578947,0.25,optimiser_candidate,74.71052631578947,
440,0.0,0.0,0.8831234075841453,0.000833333333333328,0,0.95050000072228,1.0352355153092416,0.9461676132921336,1.0352355153092416,44,0.7842105263157895,0.7,0.25,optimiser_candidate,74.71052631578948,
800,0.0,0.0,0.90163957628762,0.000416666666666664,0,0.950500000583018,1.038071994537455,0.9469885936022644,1.038071994537455,44,0.7,0.7,0.5,optimiser_candidate,71.0,
801,0.0,0.0,0.9234032989658557,0.000208333333333332,0,0.9505000006339136,1.03827367296938,0.9481470563004616,1.03827367296938,44,0.7,0.7421052631578947,0.5,optimiser_candidate,73.10526315789474,
820,0.0,0.0,0.9162025181818534,0.000416666666666664,0,0.9505000007047468,1.0369416664062052,0.9472336539258082,1.0369416664062052,44,0.7421052631578947,0.7,0.5,optimiser_candidate,73.10526315789474,
1200,0.0,0.0,0.9712134139203427,0.000156249999999999,0,0.950500001066626,1.0390895018003403,0.9482275675875188,1.0390895018003403,44,0.7,0.7,0.75,optimiser_candidate,71.5,
1201,0.0,0.0,0.996256558760936,0.000156249999999999,0,0.9505000006282373,1.0393151021932183,0.9493931422399818,1.0393151021932183,44,0.7,0.7421052631578947,0.75,optimiser_candidate,73.60526315789474,
1220,0.0,0.0,0.9872978595239269,0.000156249999999999,0,0.9505000007667008,1.037861138148031,0.948458424944194,1.037861138148031,44,0.7421052631578947,0.7,0.75,optimiser_candidate,73.60526315789474,
1600,0.0,0.0,1.0641419542968018,0.000156249999999999,0,0.95050000060269,1.0401513496604566,0.9494084187558266,1.0401513496604566,44,0.7,0.7,1.0,optimiser_candidate,72.0,
1601,0.0,0.0,1.092153882149806,0.0,0,0.9505661721387088,1.0403299996168047,0.9505661721387088,1.0403299996168047,44,0.7,0.7421052631578947,1.0,optimiser_candidate,74.10526315789474,
1620,0.0,0.0,1.081023327744245,0.000104166666666666,0,0.9505000005872838,1.0388269510153698,0.9496231377794756,1.0388269510153698,44,0.7421052631578947,0.7,1.0,optimiser_candidate,74.10526315789474,
2000,0.0,0.0,0.8394633794152623,0.00255208333333332,0,0.9505000004288752,1.036468500720416,0.9442009794590368,1.036468500720416,44,0.7,0.7,0.0,risk_path,70.0,0.0
