job_index,pv_s_scale,svc_q_scale,cap_total_mvar,t0,risk,under_risk,over_risk,under_steps,over_steps,pf_fail,loss_mean_mw,energy_mwh,vmin,vmax,raw_vmin,raw_vmax,intervention_steps,intervention_rate,projection_failures,mean_correction_norm,max_correction_norm,power_flow_previews
616,0.8445966243743896,1.2362672090530396,0.9261118769645692,16787,0,0,0,0,0,0,0.07252601636494509,1.740624392758682,0.9705282228614541,1.0334029346253697,0.9705282228614541,1.0334029346253697,0,0.0,0,0.0,0.0,96
617,0.8968623876571655,1.0440155267715454,0.0950358137488365,3131,0,0,0,0,0,0,0.05115247421456231,1.2276593811494954,0.9598740782046742,1.0247958488791984,0.9598740782046742,1.0247958488791984,0,0.0,0,0.0,0.0,96
618,1.4202556610107422,1.332805871963501,0.261509507894516,1189,0,0,0,0,0,0,0.07610797163282311,1.8265913191877545,0.97349416740344,1.0344535543078817,0.97349416740344,1.0344535543078817,0,0.0,0,0.0,0.0,96
619,1.1458494663238523,1.2873095273971558,0.200241208076477,7465,0,0,0,0,0,0,0.06860526738272042,1.64652641718529,0.9721577032110886,1.0321084306833697,0.9721577032110886,1.0321084306833697,0,0.0,0,0.0,0.0,96
620,1.1351906061172483,1.2750123739242554,0.9081822037696838,6117,0,0,0,0,0,0,0.07765028112168228,1.8636067469203748,0.9741290586624557,1.033946614188583,0.9741290586624557,1.033946614188583,0,0.0,0,0.0,0.0,96
621,0.9879836440086364,1.3392622470855713,0.2727091014385223,16931,0,0,0,0,0,0,0.07273754959634061,1.7457011903121749,0.9717718136054535,1.0350331772741705,0.9717718136054535,1.0350331772741705,0,0.0,0,0.0,0.0,96
622,0.8347735404968262,0.725355863571167,0.6259863972663879,3325,0,0,0,0,0,0,0.04058929567855985,0.9741430962854365,0.9568211304654091,1.0208648731943846,0.9568211304654091,1.0208648731943846,0,0.0,0,0.0,0.0,96
623,1.3388854265213013,0.7820537686347961,0.6387816667556763,2847,0,0,0,0,0,0,0.04783865211708044,1.1481276508099305,0.9603183670901064,1.0216216337188195,0.9603183670901064,1.0216216337188195,0,0.0,0,0.0,0.0,96
624,0.9866634011268616,1.2207359075546265,0.5018641352653503,18402,0,0,0,0,0,0,0.06663230611634972,1.5991753467923933,0.9681502198045266,1.0317480944768769,0.9681502198045266,1.0317480944768769,0,0.0,0,0.0,0.0,96
625,0.9627203941345216,0.9731798768043518,0.496468037366867,25439,0,0,0,0,0,0,0.05145373002314069,1.2348895205553765,0.965700450082399,1.0247917625386307,0.965700450082399,1.0247917625386307,0,0.0,0,0.0,0.0,96
