episode,method,rolling_mean,seed_min,seed_max,seed_42,seed_43,seed_44
90,Blind PPO,-8.799216701929376,-8.930886266607393,-8.584130968157258,-8.930886266607393,-8.584130968157258,-8.88263287102348
91,Blind PPO,-8.755653366251307,-8.894194945621027,-8.557168192661145,-8.815596960471751,-8.557168192661145,-8.894194945621027
92,Blind PPO,-8.768773402647115,-8.879912937799816,-8.58547679534695,-8.879912937799816,-8.58547679534695,-8.840930474794579
93,Blind PPO,-8.637037917936093,-8.829505663445067,-8.344471702655065,-8.829505663445067,-8.344471702655065,-8.73713638770815
94,Blind PPO,-8.506286537820161,-8.704413823398333,-8.196586010500155,-8.617859779561995,-8.196586010500155,-8.704413823398333
95,Blind PPO,-8.399666027314693,-8.578089452637652,-8.13579378817812,-8.485114841128304,-8.13579378817812,-8.578089452637652
96,Blind PPO,-8.455257004250294,-8.683877244227613,-8.229416731779514,-8.683877244227613,-8.229416731779514,-8.452477036743755
97,Blind PPO,-8.521505441971795,-8.77432867281712,-8.238970461293855,-8.77432867281712,-8.238970461293855,-8.551217191804415
98,Blind PPO,-8.454453689549139,-8.818969329590898,-8.166721143471628,-8.818969329590898,-8.166721143471628,-8.37767059558489
99,Blind PPO,-8.376620167738722,-8.79292457240492,-8.08982178178013,-8.79292457240492,-8.08982178178013,-8.247114149031116
100,Blind PPO,-8.318286729943795,-8.561914192184938,-8.078046753246365,-8.561914192184938,-8.078046753246365,-8.314899244400078
101,Blind PPO,-8.332895289373171,-8.672687942229313,-8.117636087035608,-8.672687942229313,-8.117636087035608,-8.20836183885459
102,Blind PPO,-8.355749846562396,-8.633889829412293,-8.186650465669604,-8.633889829412293,-8.186650465669604,-8.246709244605292
103,Blind PPO,-8.372532383659403,-8.510571713845328,-8.292614027197919,-8.510571713845328,-8.31441140993496,-8.292614027197919
104,Blind PPO,-8.443220529531084,-8.608618393885818,-8.211921388680377,-8.608618393885818,-8.211921388680377,-8.50912180602706
105,Blind PPO,-8.495043978562522,-8.75066052753386,-8.226541900000264,-8.75066052753386,-8.226541900000264,-8.507929508153442
106,Blind PPO,-8.547535783871387,-8.764352429772586,-8.28203788972539,-8.764352429772586,-8.28203788972539,-8.596217032116186
107,Blind PPO,-8.601148949089902,-8.8012224263885,-8.292897557788809,-8.8012224263885,-8.292897557788809,-8.709326863092393
108,Blind PPO,-8.539854177868039,-8.828254750135741,-8.176829413320068,-8.828254750135741,-8.176829413320068,-8.61447837014831
109,Blind PPO,-8.429190769353125,-8.68515007610305,-7.958823786525603,-8.64359844543072,-7.958823786525603,-8.68515007610305
110,Blind PPO,-8.520272092332386,-8.7855962339026,-8.045542442774712,-8.729677600319846,-8.045542442774712,-8.7855962339026
111,Blind PPO,-8.392364279780429,-8.608415992152313,-8.012617954954129,-8.556058892234843,-8.012617954954129,-8.608415992152313
112,Blind PPO,-8.324390423666204,-8.554063394231523,-8.022287828071107,-8.396820048695977,-8.022287828071107,-8.554063394231523
113,Blind PPO,-8.306216304710723,-8.481314356801333,-7.958133787664982,-8.479200769665852,-7.958133787664982,-8.481314356801333
114,Blind PPO,-8.17929089093891,-8.335183244281177,-7.873269599110257,-8.335183244281177,-7.873269599110257,-8.329419829425298
115,Blind PPO,-8.101230552348945,-8.160969841330624,-7.982449904600653,-8.160271911115553,-7.982449904600653,-8.160969841330624
116,Blind PPO,-8.057658387967855,-8.230365821879845,-7.853408589693061,-8.230365821879845,-7.853408589693061,-8.089200752330656
117,Blind PPO,-8.049862148142363,-8.303395206103096,-7.853194481291452,-8.303395206103096,-7.853194481291452,-7.992996757032542
118,Blind PPO,-8.150107853929562,-8.402418663862324,-7.918916267376442,-8.402418663862324,-7.918916267376442,-8.128988630549921
119,Blind PPO,-8.216557677560063,-8.560850646307387,-7.872537131822222,-8.560850646307387,-7.872537131822222,-8.216285254550582
120,Blind PPO,-8.263500704839602,-8.517453713035437,-8.059532240650329,-8.517453713035437,-8.059532240650329,-8.213516160833047
121,Blind PPO,-8.230243183560367,-8.372064155469934,-7.964649096518354,-8.35401629869281,-7.964649096518354,-8.372064155469934
122,Blind PPO,-8.2383777921518,-8.391002535860896,-7.960234638461393,-8.391002535860896,-7.960234638461393,-8.36389620213311
123,Blind PPO,-8.19023054859729,-8.346666746337185,-7.958827504120763,-8.346666746337185,-7.958827504120763,-8.265197395333919
124,Blind PPO,-8.305229572688686,-8.480222859100275,-8.079051949010454,-8.480222859100275,-8.079051949010454,-8.356413909955332
125,Blind PPO,-8.372253755344323,-8.545357889543297,-8.227711669880597,-8.545357889543297,-8.227711669880597,-8.34369170660907
126,Blind PPO,-8.32738731797327,-8.453139622256668,-8.20847879672964,-8.453139622256668,-8.20847879672964,-8.320543534933506
127,Blind PPO,-8.34034000434732,-8.552097155588783,-8.042645085666711,-8.426277771786465,-8.042645085666711,-8.552097155588783
128,Blind PPO,-8.279133858177373,-8.512213117789623,-7.888608330987743,-8.436580125754752,-7.888608330987743,-8.512213117789623
129,Blind PPO,-8.144710288572886,-8.31991869784569,-7.865801587280598,-8.248410580592372,-7.865801587280598,-8.31991869784569
130,Blind PPO,-8.135023628601255,-8.371751393553236,-7.836118221875606,-8.197201270374926,-7.836118221875606,-8.371751393553236
131,Blind PPO,-8.082219380279982,-8.410997945595419,-7.832190809918203,-8.003469385326321,-7.832190809918203,-8.410997945595419
132,Blind PPO,-8.01037725600363,-8.281909665395487,-7.684964784790772,-8.064257317824632,-7.684964784790772,-8.281909665395487
133,Blind PPO,-8.013395290946029,-8.337970840201741,-7.620010533614477,-8.082204499021868,-7.620010533614477,-8.337970840201741
134,Blind PPO,-8.06567883972749,-8.26869097645195,-7.670061776505597,-8.26869097645195,-7.670061776505597,-8.25828376622492
135,Blind PPO,-7.978642354353134,-8.280568900803155,-7.599232930390925,-8.056125231865321,-7.599232930390925,-8.280568900803155
136,Blind PPO,-8.013297515152834,-8.336708391124775,-7.691902713673624,-8.011281440660099,-7.691902713673624,-8.336708391124775
137,Blind PPO,-8.075446576792254,-8.393655151215288,-7.66020960969812,-8.172474969463355,-7.66020960969812,-8.393655151215288
138,Blind PPO,-8.035717857018419,-8.298829724457539,-7.6005033026312505,-8.298829724457539,-7.6005033026312505,-8.207820543966468
139,Blind PPO,-8.166358365863585,-8.394834415970223,-7.778624137088387,-8.394834415970223,-7.778624137088387,-8.325616544532148
140,Blind PPO,-8.180927833610772,-8.534063818264563,-7.678252224667825,-8.534063818264563,-7.678252224667825,-8.330467457899925
141,Blind PPO,-8.140109178578301,-8.429048468911832,-7.643704004241216,-8.429048468911832,-7.643704004241216,-8.347575062581855
142,Blind PPO,-8.074523062026138,-8.373671143062014,-7.569242479938998,-8.373671143062014,-7.569242479938998,-8.280655563077401
143,Blind PPO,-8.016343432301767,-8.278970017968126,-7.620799849625946,-8.278970017968126,-7.620799849625946,-8.14926042931123
144,Blind PPO,-7.9721323650203475,-8.152509082830242,-7.651468686803937,-8.152509082830242,-7.651468686803937,-8.112419325426865
145,Blind PPO,-7.972221927120352,-8.203600198822675,-7.53200379659283,-8.181061785945552,-7.53200379659283,-8.203600198822675
146,Blind PPO,-7.952161270820985,-8.108014023914691,-7.665296595897478,-8.083173192650786,-7.665296595897478,-8.108014023914691
147,Blind PPO,-7.937494742020412,-8.110118951955366,-7.615233589900787,-8.087131684205087,-7.615233589900787,-8.110118951955366
148,Blind PPO,-7.98581735847382,-8.133644599728441,-7.705790078685908,-8.118017397007112,-7.705790078685908,-8.133644599728441
149,Blind PPO,-7.8892554801886545,-8.085781288892528,-7.549164875902555,-8.085781288892528,-7.549164875902555,-8.03282027577088
150,Blind PPO,-7.762499631041348,-8.040770905812844,-7.35477286703334,-8.040770905812844,-7.35477286703334,-7.8919551202778635
151,Blind PPO,-7.7912539151788325,-8.073914693711616,-7.285432374723076,-8.073914693711616,-7.285432374723076,-8.014414677101804
152,Blind PPO,-7.697488137461836,-8.076675899867077,-7.3150551810388365,-8.076675899867077,-7.3150551810388365,-7.700733331479594
153,Blind PPO,-7.670314930160263,-8.024642335589348,-7.328605712278349,-8.024642335589348,-7.328605712278349,-7.65769674261309
154,Blind PPO,-7.647565708519369,-8.013460232796376,-7.238609636943162,-8.013460232796376,-7.238609636943162,-7.690627255818567
155,Blind PPO,-7.6001008090948075,-7.953723328239954,-7.267151598691219,-7.953723328239954,-7.267151598691219,-7.579427500353247
156,Blind PPO,-7.646223951361912,-8.064180787903247,-7.321781714385797,-8.064180787903247,-7.321781714385797,-7.552709351796693
157,Blind PPO,-7.649796336429177,-8.155519917354521,-7.234639762313417,-8.155519917354521,-7.234639762313417,-7.559229329619593
158,Blind PPO,-7.635444982574604,-8.094221542158719,-7.310413473365128,-8.094221542158719,-7.310413473365128,-7.501699932199963
159,Blind PPO,-7.602373529151973,-7.938762613592328,-7.334439550112896,-7.938762613592328,-7.334439550112896,-7.533918423750695
160,Blind PPO,-7.708916035689634,-8.158956930689715,-7.373027954596877,-8.158956930689715,-7.373027954596877,-7.59476322178231
161,Blind PPO,-7.701149111997566,-8.16424015514187,-7.271045475887508,-8.16424015514187,-7.271045475887508,-7.668161704963321
162,Blind PPO,-7.576278298422071,-7.998789309050989,-7.193094022720377,-7.998789309050989,-7.193094022720377,-7.536951563494849
163,Blind PPO,-7.634003479816708,-7.933528570600817,-7.28600599784986,-7.933528570600817,-7.28600599784986,-7.682475870999449
164,Blind PPO,-7.591325168154996,-7.858745302725441,-7.271068544628342,-7.858745302725441,-7.271068544628342,-7.644161657111205
165,Blind PPO,-7.558984401593787,-7.825488733766174,-7.192432157375099,-7.825488733766174,-7.192432157375099,-7.6590323136400915
166,Blind PPO,-7.584675589678915,-7.969005004263535,-7.212937590493931,-7.969005004263535,-7.212937590493931,-7.572084174279279
167,Blind PPO,-7.584646918464976,-7.936530557591324,-7.2184759951676005,-7.936530557591324,-7.2184759951676005,-7.598934202636005
168,Blind PPO,-7.534165518040446,-7.925047291607177,-7.180289424235319,-7.925047291607177,-7.180289424235319,-7.497159838278841
169,Blind PPO,-7.59394061015704,-8.011160341930236,-7.3510411346435305,-8.011160341930236,-7.3510411346435305,-7.419620353897354
170,Blind PPO,-7.557705558108981,-8.001391016890334,-7.315977834240815,-8.001391016890334,-7.315977834240815,-7.355747823195792
171,Blind PPO,-7.474055219096942,-7.958521672101685,-7.2097295509858865,-7.958521672101685,-7.2097295509858865,-7.253914434203256
172,Blind PPO,-7.396225542898026,-7.843713773999311,-7.139440594590561,-7.843713773999311,-7.205522260104208,-7.139440594590561
173,Blind PPO,-7.317335848066276,-7.773466047193312,-7.042865128044068,-7.773466047193312,-7.042865128044068,-7.135676368961449
174,Blind PPO,-7.308358578099788,-7.565791719874837,-7.075028500680297,-7.565791719874837,-7.075028500680297,-7.284255513744227
175,Blind PPO,-7.284715315832138,-7.576435741213865,-7.058346900067222,-7.576435741213865,-7.058346900067222,-7.2193633062153255
176,Blind PPO,-7.3012681392425565,-7.493812376480056,-7.107752454627838,-7.493812376480056,-7.107752454627838,-7.302239586619776
177,Blind PPO,-7.327779841250732,-7.410748275057975,-7.167672032461276,-7.410748275057975,-7.167672032461276,-7.404919216232945
178,Blind PPO,-7.383983113768611,-7.576374556004801,-7.072858251687629,-7.576374556004801,-7.072858251687629,-7.5027165336134045
179,Blind PPO,-7.367649052043987,-7.517411939043578,-7.18777656340245,-7.517411939043578,-7.18777656340245,-7.397758653685933
180,Blind PPO,-7.402350131420505,-7.5754169979711845,-7.112531699094939,-7.519101697195392,-7.112531699094939,-7.5754169979711845
181,Blind PPO,-7.330900030816273,-7.482616239901003,-7.041101126618685,-7.4689827259291315,-7.041101126618685,-7.482616239901003
182,Blind PPO,-7.290826145259245,-7.467566249920743,-7.075885893473568,-7.329026292383423,-7.075885893473568,-7.467566249920743
183,Blind PPO,-7.289816576993554,-7.520544131775248,-6.968243633025338,-7.380661966180078,-6.968243633025338,-7.520544131775248
184,Blind PPO,-7.279358438215433,-7.467089217670648,-6.981875409371066,-7.389110687604586,-6.981875409371066,-7.467089217670648
185,Blind PPO,-7.149819168116227,-7.281799937617861,-6.910736101326152,-7.281799937617861,-6.910736101326152,-7.256921465404666
186,Blind PPO,-7.195182556758609,-7.279888357092933,-7.036305644212077,-7.269353668970817,-7.036305644212077,-7.279888357092933
187,Blind PPO,-7.258781772412628,-7.396121066084727,-7.035589470625257,-7.344634780527898,-7.035589470625257,-7.396121066084727
188,Blind PPO,-7.206980709993754,-7.397052412785833,-7.033258771454024,-7.190630945741407,-7.033258771454024,-7.397052412785833
189,Blind PPO,-7.135530799531075,-7.2543133646552995,-6.90340007136168,-7.2543133646552995,-6.90340007136168,-7.248878962576245
190,Blind PPO,-7.1816544981840025,-7.375839143987378,-6.886270536239376,-7.375839143987378,-6.886270536239376,-7.282853814325253
191,Blind PPO,-7.182864013440593,-7.309149344824468,-6.930443579728799,-7.309149344824468,-6.930443579728799,-7.308999115768512
192,Blind PPO,-7.210675810321864,-7.366410393693533,-6.943238568467059,-7.322378468805003,-6.943238568467059,-7.366410393693533
193,Blind PPO,-7.261706722090458,-7.573123379211004,-6.887702700615193,-7.324294086445174,-6.887702700615193,-7.573123379211004
194,Blind PPO,-7.15577750889863,-7.587886585758513,-6.681846606099276,-7.197599334838103,-6.681846606099276,-7.587886585758513
195,Blind PPO,-7.187319811701701,-7.600971027095365,-6.684521395735393,-7.276467012274345,-6.684521395735393,-7.600971027095365
196,Blind PPO,-7.2245447815848225,-7.548936629592405,-6.703912623015104,-7.420785092146958,-6.703912623015104,-7.548936629592405
197,Blind PPO,-7.260376696514103,-7.549846616066357,-6.787401714875298,-7.443881758600653,-6.787401714875298,-7.549846616066357
198,Blind PPO,-7.30275067034604,-7.605478205734667,-6.800021469748859,-7.502752335554593,-6.800021469748859,-7.605478205734667
199,Blind PPO,-7.23177720631701,-7.529367775555104,-6.662151969786817,-7.529367775555104,-6.662151969786817,-7.50381187360911
200,Blind PPO,-7.272109945234045,-7.551950452846308,-6.734694928686089,-7.551950452846308,-6.734694928686089,-7.529684454169739
201,Blind PPO,-7.1635075496100695,-7.539433440804544,-6.624589966819117,-7.539433440804544,-6.624589966819117,-7.32649924120655
202,Blind PPO,-7.178262775438991,-7.695780054520415,-6.544126693140085,-7.695780054520415,-6.544126693140085,-7.294881578656473
203,Blind PPO,-7.102399152047994,-7.532069265766494,-6.669055715144059,-7.532069265766494,-6.669055715144059,-7.106072475233427
204,Blind PPO,-7.141089200410121,-7.550734445642235,-6.678754762599168,-7.550734445642235,-6.678754762599168,-7.193778392988959
205,Blind PPO,-7.102490672686742,-7.540381908261513,-6.610385319998321,-7.540381908261513,-6.610385319998321,-7.1567047898003935
206,Blind PPO,-7.096362114121692,-7.4391238064865,-6.614413614444978,-7.4391238064865,-6.614413614444978,-7.235548921433596
207,Blind PPO,-7.114606993302153,-7.535127551979304,-6.644469593766172,-7.535127551979304,-6.644469593766172,-7.164223834160981
208,Blind PPO,-7.166991907517512,-7.4981843749056125,-6.773735303567046,-7.4981843749056125,-6.773735303567046,-7.2290560440798775
209,Blind PPO,-7.114030118400069,-7.483373951562238,-6.700045077038882,-7.483373951562238,-6.700045077038882,-7.158671326599086
210,Blind PPO,-7.138684063108303,-7.440745667455954,-6.769416847559066,-7.440745667455954,-6.769416847559066,-7.205889674309889
211,Blind PPO,-7.061801158333964,-7.434045569287815,-6.670310329609907,-7.434045569287815,-6.670310329609907,-7.081047576104168
212,Blind PPO,-7.132068531156626,-7.5342201615786,-6.766045155770258,-7.5342201615786,-6.766045155770258,-7.095940276121018
213,Blind PPO,-7.1074488819456905,-7.6383285069048155,-6.722395005942134,-7.6383285069048155,-6.722395005942134,-6.961623132990124
214,Blind PPO,-7.137644950780479,-7.559685990256389,-6.7296663586192595,-7.559685990256389,-6.7296663586192595,-7.123582503465789
215,Blind PPO,-7.053960190422681,-7.494701774237817,-6.656361911299277,-7.494701774237817,-6.656361911299277,-7.010816885730947
216,Blind PPO,-7.074850471876892,-7.499512731898826,-6.556908713714643,-7.499512731898826,-6.556908713714643,-7.168129970017206
217,Blind PPO,-7.081825464718104,-7.489361815736374,-6.603320928416682,-7.489361815736374,-6.603320928416682,-7.152793650001257
218,Blind PPO,-7.018104171502428,-7.38654016419726,-6.6531151355047236,-7.38654016419726,-6.6531151355047236,-7.0146572148052995
219,Blind PPO,-7.066470185438791,-7.461232938234109,-6.658444158739299,-7.461232938234109,-6.658444158739299,-7.079733459342963
220,Blind PPO,-7.002123227559507,-7.307289835395916,-6.637945503084418,-7.307289835395916,-6.637945503084418,-7.061134344198186
221,Blind PPO,-7.0262984571058995,-7.238847892802312,-6.614010093242225,-7.226037385273162,-6.614010093242225,-7.238847892802312
222,Blind PPO,-7.02885125476406,-7.367853762930424,-6.4600861020041815,-7.258613899357574,-6.4600861020041815,-7.367853762930424
223,Blind PPO,-7.028327901486339,-7.413690851855235,-6.468585806151938,-7.202707046451844,-6.468585806151938,-7.413690851855235
224,Blind PPO,-7.050384509242794,-7.333850573474061,-6.5008891543728335,-7.31641379988149,-6.5008891543728335,-7.333850573474061
225,Blind PPO,-7.060100178540715,-7.389867751246734,-6.456276755849067,-7.334156028526345,-6.456276755849067,-7.389867751246734
226,Blind PPO,-7.124476759328478,-7.435350694003515,-6.580885807983446,-7.357193775998475,-6.580885807983446,-7.435350694003515
227,Blind PPO,-7.092894558832065,-7.398409105594763,-6.597600353991671,-7.282674216909762,-6.597600353991671,-7.398409105594763
228,Blind PPO,-7.18856183504974,-7.644208240500285,-6.537456712994467,-7.384020551654464,-6.537456712994467,-7.644208240500285
229,Blind PPO,-7.210710890194232,-7.7520466267627235,-6.464458815973102,-7.415627227846869,-6.464458815973102,-7.7520466267627235
230,Blind PPO,-7.127965749386145,-7.5835412527058,-6.446440277337125,-7.35391571811551,-6.446440277337125,-7.5835412527058
231,Blind PPO,-7.168272849420355,-7.650039189466098,-6.375652418101055,-7.479126940693914,-6.375652418101055,-7.650039189466098
232,Blind PPO,-7.110674331078187,-7.614341223462287,-6.448420640058276,-7.269261129713995,-6.448420640058276,-7.614341223462287
233,Blind PPO,-7.133144277957878,-7.752538015751023,-6.471857908293109,-7.175036909829503,-6.471857908293109,-7.752538015751023
234,Blind PPO,-7.196842826552216,-7.8844279970835665,-6.430571135977037,-7.275529346596045,-6.430571135977037,-7.8844279970835665
235,Blind PPO,-7.214900857321446,-7.907322584444062,-6.376860879303726,-7.3605191082165495,-6.376860879303726,-7.907322584444062
236,Blind PPO,-7.247622306733098,-7.997247184935652,-6.37428824008331,-7.371331495180333,-6.37428824008331,-7.997247184935652
237,Blind PPO,-7.232400045903603,-8.03403721179973,-6.254951822585818,-7.408211103325261,-6.254951822585818,-8.03403721179973
238,Blind PPO,-7.1810556768066265,-8.03522995349866,-6.176441761068737,-7.331495315852484,-6.176441761068737,-8.03522995349866
239,Blind PPO,-7.1996317521956215,-7.924743423142021,-6.257102517603773,-7.41704931584107,-6.257102517603773,-7.924743423142021
240,Blind PPO,-7.185551927981451,-7.955864688487323,-6.36354026021371,-7.237250835243319,-6.36354026021371,-7.955864688487323
241,Blind PPO,-7.082842161176391,-7.720872243723309,-6.347796881182904,-7.179857358622959,-6.347796881182904,-7.720872243723309
242,Blind PPO,-7.107038490264904,-7.7039980949460825,-6.30980434691377,-7.307313028934858,-6.30980434691377,-7.7039980949460825
243,Blind PPO,-7.068714854723364,-7.707285656396715,-6.21817838334896,-7.280680524424417,-6.21817838334896,-7.707285656396715
244,Blind PPO,-7.092113872884198,-7.642455778288559,-6.344290092094821,-7.289595748269214,-6.344290092094821,-7.642455778288559
245,Blind PPO,-7.083649350248123,-7.634831362957723,-6.317591755350737,-7.298524932435912,-6.317591755350737,-7.634831362957723
246,Blind PPO,-7.031400065953953,-7.441354217424439,-6.293145002832299,-7.3597009776051205,-6.293145002832299,-7.441354217424439
247,Blind PPO,-6.997426212517309,-7.405800559673314,-6.345653944821695,-7.240824133056919,-6.345653944821695,-7.405800559673314
248,Blind PPO,-6.977641388010494,-7.303070755699946,-6.369562812952658,-7.260290595378881,-6.369562812952658,-7.303070755699946
249,Blind PPO,-6.963454037474933,-7.378833171731132,-6.312728876146469,-7.198800064547198,-6.312728876146469,-7.378833171731132
250,Blind PPO,-6.939878482238764,-7.440369118627237,-6.337814529166885,-7.041451798922167,-6.337814529166885,-7.440369118627237
251,Blind PPO,-6.917646093830013,-7.48168618353777,-6.208568341581587,-7.062683756370684,-6.208568341581587,-7.48168618353777
252,Blind PPO,-6.9347045988386995,-7.592848779770016,-6.221642699321044,-6.989622317425041,-6.221642699321044,-7.592848779770016
253,Blind PPO,-6.841679845185844,-7.36817871901477,-6.188234906179956,-6.968625910362804,-6.188234906179956,-7.36817871901477
254,Blind PPO,-6.7527948061010745,-7.132668585686092,-6.184668954981401,-6.941046877635729,-6.184668954981401,-7.132668585686092
255,Blind PPO,-6.797627713515727,-7.094415464480599,-6.299533263955446,-6.998934412111137,-6.299533263955446,-7.094415464480599
256,Blind PPO,-6.8026074067170095,-7.034700924037503,-6.355958752249835,-7.034700924037503,-6.355958752249835,-7.017162543863691
257,Blind PPO,-6.8370495198266275,-7.130751374813298,-6.2548205768178455,-7.130751374813298,-6.2548205768178455,-7.12557660784874
258,Blind PPO,-6.738660044132622,-7.11805581501084,-6.208180118771281,-7.11805581501084,-6.208180118771281,-6.8897441986157455
259,Blind PPO,-6.693103847615176,-7.035231263093424,-6.224135186752702,-7.035231263093424,-6.224135186752702,-6.819945092999402
260,Blind PPO,-6.6170498390505115,-6.832099169933806,-6.225042679554138,-6.832099169933806,-6.225042679554138,-6.794007667663591
261,Blind PPO,-6.628602841878608,-6.971594855665219,-6.169111204640704,-6.971594855665219,-6.169111204640704,-6.745102465329898
262,Blind PPO,-6.534688144853999,-6.811105469767876,-6.256983104462871,-6.811105469767876,-6.256983104462871,-6.53597586033125
263,Blind PPO,-6.627922442280656,-6.835796687801567,-6.374297542449963,-6.835796687801567,-6.374297542449963,-6.67367309659044
264,Blind PPO,-6.595647662278238,-6.783161405964083,-6.3047886622732365,-6.698992918597394,-6.3047886622732365,-6.783161405964083
265,Blind PPO,-6.690208084855892,-6.892084452931249,-6.3559694481751645,-6.8225703534612645,-6.3559694481751645,-6.892084452931249
266,Blind PPO,-6.744608746472239,-6.924344441292414,-6.422725240071953,-6.924344441292414,-6.422725240071953,-6.886756558052352
267,Blind PPO,-6.657562373574226,-6.864146113221434,-6.361444654657983,-6.747096352843261,-6.361444654657983,-6.864146113221434
268,Blind PPO,-6.669993817011002,-6.852079940636572,-6.351848260462608,-6.806053249933826,-6.351848260462608,-6.852079940636572
269,Blind PPO,-6.596433351863804,-6.765522806590806,-6.286331082972575,-6.737446166028032,-6.286331082972575,-6.765522806590806
270,Blind PPO,-6.620010170071126,-6.802954297421088,-6.342201058895685,-6.714875153896605,-6.342201058895685,-6.802954297421088
271,Blind PPO,-6.5946049549481245,-6.881173662201319,-6.284809260917132,-6.617831941725923,-6.284809260917132,-6.881173662201319
272,Blind PPO,-6.614035261693168,-6.919320515777084,-6.346641608348823,-6.576143660953596,-6.346641608348823,-6.919320515777084
273,Blind PPO,-6.638640313207077,-6.897037241964884,-6.441193636784797,-6.577690060871548,-6.441193636784797,-6.897037241964884
274,Blind PPO,-6.695138767078579,-6.9570099966088845,-6.535845647170036,-6.535845647170036,-6.592560657456817,-6.9570099966088845
275,Blind PPO,-6.67491989220333,-6.889802770705659,-6.55382655670044,-6.55382655670044,-6.5811303492038915,-6.889802770705659
276,Blind PPO,-6.624940415731362,-6.757706765689973,-6.493276769747544,-6.493276769747544,-6.623837711756567,-6.757706765689973
277,Blind PPO,-6.642653171118492,-6.699297862400076,-6.552040654358193,-6.552040654358193,-6.699297862400076,-6.676620996597203
278,Blind PPO,-6.723909755163793,-6.828853804235334,-6.561986501224296,-6.561986501224296,-6.780888960031748,-6.828853804235334
279,Blind PPO,-6.755659926016659,-6.976503500193223,-6.535608897748502,-6.535608897748502,-6.754867380108255,-6.976503500193223
280,Blind PPO,-6.731949156396741,-7.037375213197283,-6.484092041057943,-6.484092041057943,-6.674380214934997,-7.037375213197283
281,Blind PPO,-6.659060562220044,-6.955959173819539,-6.419938410343377,-6.419938410343377,-6.601284102497214,-6.955959173819539
282,Blind PPO,-6.6107528384198355,-6.858337169011651,-6.3570279027890715,-6.3570279027890715,-6.616893443458784,-6.858337169011651
283,Blind PPO,-6.651054321390592,-6.912264361635447,-6.429713613816401,-6.429713613816401,-6.611184988719926,-6.912264361635447
284,Blind PPO,-6.7045849162452456,-7.0643958749682305,-6.398492265794759,-6.398492265794759,-6.650866607972747,-7.0643958749682305
285,Blind PPO,-6.734691369490441,-7.014967718611815,-6.471860292431702,-6.471860292431702,-6.717246097427805,-7.014967718611815
286,Blind PPO,-6.735279917462383,-7.099719988370455,-6.404324226384638,-6.404324226384638,-6.701795537632054,-7.099719988370455
287,Blind PPO,-6.739170353053917,-7.046743906204664,-6.5574855311966225,-6.5574855311966225,-6.613281621760465,-7.046743906204664
288,Blind PPO,-6.657505969098314,-7.017904176086892,-6.425361685480404,-6.425361685480404,-6.529252045727644,-7.017904176086892
289,Blind PPO,-6.649694882527807,-6.895302800808895,-6.507974237094919,-6.507974237094919,-6.5458076096796045,-6.895302800808895
290,Blind PPO,-6.578938835754815,-6.853063766183205,-6.402825996176019,-6.402825996176019,-6.480926744905219,-6.853063766183205
291,Blind PPO,-6.574618557437503,-6.973331694387509,-6.24812840843345,-6.24812840843345,-6.502395569491553,-6.973331694387509
292,Blind PPO,-6.624130411239307,-7.015071494516132,-6.423927300015821,-6.433392439185967,-6.423927300015821,-7.015071494516132
293,Blind PPO,-6.63459302642859,-6.92784253415178,-6.485349652100196,-6.485349652100196,-6.490586893033794,-6.92784253415178
294,Blind PPO,-6.590891946151777,-6.840816543463521,-6.391334196931589,-6.540525098060222,-6.391334196931589,-6.840816543463521
295,Blind PPO,-6.624489143499328,-6.921449163121504,-6.375213228446685,-6.576805038929794,-6.375213228446685,-6.921449163121504
296,Blind PPO,-6.6627128992057,-6.871643476131877,-6.511435322638459,-6.605059898846763,-6.511435322638459,-6.871643476131877
297,Blind PPO,-6.6147412135733985,-6.727087917425032,-6.409243394893999,-6.727087917425032,-6.409243394893999,-6.7078923284011625
298,Blind PPO,-6.681567423670764,-6.888624731549761,-6.421642144892673,-6.734435394569858,-6.421642144892673,-6.888624731549761
299,Blind PPO,-6.556636357359754,-6.738632428602143,-6.25274333495746,-6.678533308519664,-6.25274333495746,-6.738632428602143
300,Blind PPO,-6.54766353787426,-6.683207080995633,-6.282140518407653,-6.677643014219491,-6.282140518407653,-6.683207080995633
